"Environment and Climate Change Canada"
"Monthly Values for January - 2008"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"BARWICK","48.633","-93.967","ON","-15.1","1","0.2","6.0","1","-35.0","1","19.8","1",NA,"19.8","1",NA,"27.0","4","","",NA,"994.0","0.0","6020559"
"ATIKOKAN (AUT)","48.761","-91.628","ON","-15.0","0",NA,"2.4","0","-36.1","0","7.0","27",NA,"7.6","0",NA,"28.0","2","",,NA,"1024.4","0.0","6020LPQ"
"FORT FRANCES RCS","48.651","-93.439","ON","-15.1","0",NA,"5.3","0","-34.7","0","14.0","24",NA,"12.0","0",NA,"14.0","5","",,NA,"1025.1","0.0","6022474"
"FORT FRANCES A","48.650","-93.433","ON","-14.8","3","0.4","5.5","3","-35.0","3","14.0","3",NA,"14.0","3",NA,"0.0","4","","",NA,"918.8","0.0","6022476"
"MINE CENTRE SOUTHWEST","48.760","-92.623","ON","-16.2","0",NA,"5.0","0","-36.5","0","21.5","0",NA,"21.5","0",NA,"40.0","6","","",NA,"1061.4","0.0","6025205"
"DRYDEN 'A' (AUT)","49.832","-92.744","ON","-15.4","0",NA,"1.2","0","-33.4","0","",,NA,"11.5","0",NA,"","5","",,NA,"1036.2","0.0","6032120"
"KENORA A","49.790","-94.365","ON","-15.3","0","0.6","2.1","0","-31.9","0","10.0","0","35.0","7.4","0","29.0","33.0","3","",,NA,"1033.0","0.0","6034075"
"RAWSON LAKE","49.650","-93.717","ON","-14.9","1","0.7","1.0","1","-33.0","1","13.2","1",NA,"13.2","1",NA,"","6","110.4",".04166666666666666666666666666666666667",NA,"987.2","0.0","6036904"
"SIOUX LOOKOUT A","50.117","-91.900","ON","-15.7","0","1.7","1.8","0","-33.3","0","25.0","0","70.0","23.4","0","67.0","34.0","7","",,NA,"1044.4","0.0","6037775"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-17.1","0",NA,"1.3","0","-35.3","0","15.0","26",NA,"3.7","11",NA,"29.0","2","",,NA,"1086.7","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-12.3","0",NA,"3.4","0","-29.9","0","24.0","27",NA,"17.0","0",NA,"43.0","3","",,NA,"940.3","0.0","6041110"
"GERALDTON A","49.783","-86.931","ON","-15.1","0","3.5","2.9","0","-37.0","0","40.6","0","95.0","34.0","0","102.0","65.0","6","",,NA,"1027.0","0.0","6042716"
"FLINT","48.350","-89.683","ON","-12.6","0","2.2","4.5","0","-35.5","0","14.0","0","32.0","22.3","0","50.0","","7","","",NA,"947.8","0.0","6042MJ7"
"PUKASKWA (AUT)","48.588","-86.295","ON","-10.2","1",NA,"4.9","1","-29.5","1","",,NA,"8.0","27",NA,"","2","",,NA,"844.9","0.0","6046767"
"STURGEON RIVER","50.076","-90.854","ON","-14.8","0",NA,"1.5","0","-32.0","0","29.5","0",NA,"29.5","0",NA,"52.0","6","","",NA,"1016.1","0.0","6048155"
"THUNDER BAY AWOS","48.367","-89.317","ON","-12.2","0",NA,"4.8","0","-31.8","0","",,NA,"17.0","1",NA,"","5","",,NA,"934.7","0.0","6048264"
"THUNDER BAY BURWOOD","48.414","-89.278","ON","-11.8","3",NA,"4.0","3","-31.0","3","10.6","3",NA,"28.1","3",NA,"20.0","5","","",NA,"835.1","0.0","6048266"
"THUNDER BAY CS","48.369","-89.327","ON","-12.0","0",NA,"4.7","0","-31.6","0","11.0","29",NA,"14.1","0",NA,"32.0","4","",,NA,"930.1","0.0","6048268"
"UPSALA (AUT)","49.033","-90.467","ON","-14.9","0",NA,"1.0","0","-34.2","0","29.0","25",NA,"27.8","0",NA,"53.0","10","",,NA,"1020.2","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","-11.6","17",NA,"2.4","16","-26.7","15","",,NA,"",,NA,"","","",,NA,"413.7","0.0","6049443"
"WHITEFISH LAKE","48.283","-89.917","ON","-12.7","1","2.2","3.5","1","-36.5","1","19.0","1",NA,"26.4","1",NA,"","7","","",NA,"920.5","0.0","6049466"
"THUNDER BAY A FIREHALL","48.367","-89.317","ON","",,NA,"",,"",,"11.8","0",NA,"22.7","0",NA,"14.0","6","","",NA,"","","604S003"
"ELLIOT LAKE A","46.351","-82.561","ON","-8.1","0",NA,"4.8","0","-26.5","0","68.7","0",NA,"149.3","0",NA,"25.0","14","",,NA,"808.7","0.0","6052259"
"IRON BRIDGE","46.280","-83.246","ON","",,NA,"",,"",,"56.0","0",NA,"130.5","0",NA,"25.0","16","","",NA,"","","6053805"
"SAULT STE MARIE A","46.483","-84.509","ON","-6.6","0","3.4","4.4","0","-24.3","0","117.5","0","146.0","94.0","0","146.0","22.0","18","",,NA,"761.9","0.0","6057592"
"WAWA A","47.967","-84.783","ON","-10.2","0","3.8","6.6","0","-32.3","0","82.0","0","114.0","79.0","0","142.0","19.0","13","",,NA,"873.3","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-5.5","0",NA,"8.2","0","-23.2","0","",,NA,"",,NA,"","","",,NA,"727.1","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-12.4","0","3.2","5.2","0","-36.4","0","61.8","0","111.0","81.2","0","157.0","51.0","13","",,NA,"942.2","0.0","6061361"
"MASSEY","46.193","-82.025","ON","-7.5","4","3.6","7.0","4","-34.0","4","48.0","4",NA,"125.2","4",NA,"14.0","13","","",NA,"687.4","0.0","6065006"
"MONETVILLE","46.143","-80.307","ON","-7.4","1","4.6","9.5","1","-31.5","1","47.3","1",NA,"124.0","1",NA,"","17","","",NA,"760.7","0.0","6065250"
"SUDBURY A","46.625","-80.799","ON","-8.8","0","4.2","5.2","0","-29.1","0","50.2","0","84.0","97.4","0","157.0","5.0","12","79.4",".04166666666666666666666666666666666667",NA,"829.7","0.0","6068150"
"BONNER LAKE","49.383","-82.124","ON","-13.1","4",NA,"14.0","4","-37.0","4","60.0","4",NA,"60.0","4",NA,"","10","","",NA,"840.6","0.0","6070QK6"
"EARLTON AWOS","47.695","-79.849","ON","-11.8","0",NA,"5.5","0","-36.7","0","",,NA,"48.5","0",NA,"","11","",,NA,"922.5","0.0","6072224"
"KAPUSKASING A","49.414","-82.468","ON","-13.6","0","4.3","5.1","0","-34.0","0","66.6","0","120.0","74.4","0","155.0","44.0","12","",,NA,"979.5","0.0","6073975"
"KAPUSKASING CDA ON","49.406","-82.444","ON","-14.7","0",NA,"4.4","0","-38.1","0","37.0","18",NA,"146.7","0",NA,"","27","",,NA,"1012.7","0.0","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-13.0","0",NA,"5.0","0","-39.3","0","21.0","24",NA,"37.8","0",NA,"11.0","6","",,NA,"961.4","0.0","6074211"
"MOOSONEE UA","51.267","-80.650","ON","-12.6","2","7.4","5.0","2","-37.5","2","0.0","2",NA,"0.8","2",NA,"","0","","",NA,"888.1","0.0","6075425"
"MOOSONEE AWOS","51.283","-80.600","ON","-14.8","0",NA,"4.4","0","-34.1","0","",,NA,"31.5","0",NA,"","7","",,NA,"1015.3","0.0","6075431"
"MOOSONEE RCS","51.292","-80.618","ON","-14.6","0",NA,"4.5","0","-34.1","0","",,NA,"75.3","0",NA,"","8","",,NA,"1009.6","0.0","6075435"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-14.4","0",NA,"4.4","0","-35.7","0","42.0","20",NA,"44.2","0",NA,"72.0","11","",,NA,"1004.4","0.0","6075543"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-12.6","0","4.2","4.9","0","-34.9","0","68.6","0","119.0","86.2","0","166.0","47.0","13","",,NA,"949.6","0.0","6078285"
"ALGONQUIN PARK EAST GATE","45.533","-78.267","ON","-8.7","0",NA,"10.4","0","-34.9","0","35.0","19",NA,"84.1","0",NA,"22.0","14","",,NA,"828.1","0.0","6080192"
"NORTH BAY A","46.364","-79.423","ON","-7.9","0","4.6","8.7","0","-26.6","0","51.8","0","79.0","119.0","0","173.0","8.0","12","",,NA,"803.7","0.0","6085700"
"GORE BAY  AWOS","45.883","-82.567","ON","-5.4","0",NA,"8.2","0","-22.8","0","",,NA,"91.0","1",NA,"","14","",,NA,"724.9","0.0","6092930"
"SANDFIELD","45.690","-81.982","ON","-5.6","0",NA,"10.0","0","-26.5","0","57.0","0",NA,"129.0","0",NA,"14.0","17","","",NA,"733.0","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-5.8","1",NA,"11.0","1","-26.0","1","39.4","1",NA,"70.6","1",NA,"11.0","15","","",NA,"714.5","0.0","6100285"
"BROCKVILLE PCC","44.600","-75.667","ON","-4.2","0","3.7","14.0","0","-23.0","0","58.0","0","118.0","82.9","0","106.0","0.0","15","","",NA,"687.2","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-7.1","10","4.7","10.0","10","-28.5","10","24.2","10",NA,"58.0","10",NA,"15.0","12","","",NA,"526.2","0.0","6101335"
"COMBERMERE","45.367","-77.617","ON","-7.2","1","4.4","12.0","1","-29.0","0","34.0","1",NA,"65.2","1",NA,"26.0","12","","",NA,"755.0","0.0","6101820"
"CORNWALL","45.016","-74.749","ON","-3.8","2","4.7","14.0","2","-22.0","2","53.0","2",NA,"79.6","2",NA,"15.0","15","","",NA,"632.7","0.0","6101874"
"DRUMMOND CENTRE","45.032","-76.253","ON","-6.7","2","3.0","10.5","2","-28.0","2","52.2","2",NA,"88.4","2",NA,"24.0","14","","",NA,"717.5","0.0","6102J13"
"GRENADIER ISLAND","44.417","-75.850","ON","-3.5","0",NA,"14.5","0","-22.0","0","",,NA,"",,NA,"","","",,NA,"666.8","0.0","6103024"
"HARTINGTON IHD","44.428","-76.690","ON","-4.1","0","4.2","13.5","0","-23.0","0","33.0","0","77.0","63.8","0","85.0","6.0","14","","",NA,"685.1","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-6.0","0",NA,"13.3","0","-25.0","0","",,NA,"69.8","1",NA,"7.0","14","",,NA,"745.4","0.0","6104027"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-4.7","1","3.7","15.0","1","-29.0","1","25.4","1",NA,"59.0","1",NA,"9.0","14","","",NA,"681.5","0.0","6104725"
"MORRISBURG","44.924","-75.188","ON","-5.5","3","4.1","14.5","3","-26.0","3","54.0","3",NA,"74.8","3",NA,"6.0","16","","",NA,"657.2","0.0","6105460"
"OAK VALLEY","45.001","-75.365","ON","-6.9","6",NA,"12.0","6","-25.0","6","23.0","6",NA,"57.0","6",NA,"","10","","",NA,"622.5","0.0","6105730"
"OMPAH","44.974","-76.856","ON","-6.7","1",NA,"10.0","1","-30.0","1","46.0","1",NA,"91.2","1",NA,"","16","","",NA,"740.8","0.0","6105760"
"OMPAH-SEITZ","45.054","-76.784","ON","-6.0","0",NA,"10.0","0","-24.5","0","55.0","0",NA,"95.8","0",NA,"35.0","15","","",NA,"743.4","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-5.8","0","4.3","11.2","0","-24.4","0","33.7","0","76.0","68.7","0","109.0","17.0","13","","",NA,"738.2","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-6.7","0",NA,"10.7","0","-23.8","0","",,NA,"64.1","0",NA,"12.0","12","",,NA,"764.8","0.0","6105978"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.323","-75.669","ON","-6.3","0","4.0","10.9","0","-24.5","0","42.4","0","79.0","68.0","0","104.0","11.0","13","",,NA,"754.2","0.0","6106000"
"PETAWAWA A","45.950","-77.317","ON","-8.3","0",NA,"9.1","0","-30.8","0","",,NA,"50.5","0",NA,"","12","",,NA,"815.9","0.0","6106398"
"RUSSELL","45.263","-75.359","ON","-5.9","0","4.3","11.0","0","-26.0","0","60.0","0","125.0","107.4","0","143.0","20.0","17","","",NA,"740.8","0.0","6107247"
"ST. ALBERT","45.287","-75.064","ON","-6.8","0","3.4","11.0","0","-27.0","0","55.0","0","107.0","118.2","0","141.0","","17","","",NA,"768.1","0.0","6107276"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-8.6","5",NA,"6.5","5","-29.0","5","17.1","5",NA,"34.0","5",NA,"29.0","8","","",NA,"691.7","0.0","610FC98"
"ALLISTON NELSON","44.151","-79.872","ON","-3.5","0","2.9","12.5","0","-25.5","0","34.2","0","97.0","77.2","0","143.0","0.0","13","","",NA,"667.8","0.0","6110218"
"BALACLAVA","44.670","-80.777","ON","",,NA,"",,"",,"94.6","0",NA,"144.6","0",NA,"11.0","21","","",NA,"","","6110470"
"BALDWIN","44.267","-79.319","ON","-5.1","3",NA,"11.5","3","-26.5","3","36.0","3",NA,"36.0","3",NA,"0.0","8","","",NA,"646.5","0.0","6110480"
"BARRIE WPCC","44.376","-79.690","ON","-4.1","7","3.6","13.0","6","-19.0","4","38.5","5",NA,"65.5","5",NA,"6.0","14","","",NA,"530.9","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-6.5","0","4.2","10.5","0","-32.0","0","110.0","0","127.0","187.0","0","163.0","42.0","22","","",NA,"758.8","0.0","6110606"
"BEATRICE CLIMATE","45.140","-79.403","ON","-5.6","3",NA,"10.7","3","-32.1","2","",,NA,"113.3","2",NA,"26.0","17","",,NA,"660.0","0.0","6110607"
"BURK'S FALLS","45.655","-79.400","ON","",,NA,"",,"",,"48.0","0",NA,"65.0","0",NA,"32.0","12","","",NA,"","","6111050"
"CHATSWORTH","44.395","-80.906","ON","-3.9","2","3.0","13.0","2","-22.0","2","99.2","2",NA,"186.4","2",NA,"","20","","",NA,"634.6","0.0","6111467"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-1.9","17",NA,"12.0","17","-23.5","17","19.6","17",NA,"75.6","17",NA,"","8","16.1",".04166666666666666666666666666666666667",NA,"278.9","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-2.1","0",NA,"14.7","0","-21.9","0","",,NA,"61.0","0",NA,"","15","",,NA,"622.1","0.0","6111792"
"DUNCHURCH","45.617","-79.883","ON","-7.5","1","3.6","11.0","1","-33.5","1","91.6","1",NA,"177.8","1",NA,"35.0","19","","",NA,"765.6","0.0","6112133"
"HANOVER","44.116","-81.006","ON","-3.6","1","3.2","14.5","1","-22.0","1","66.8","1",NA,"137.0","1",NA,"","21","","",NA,"648.6","0.0","6113329"
"LAGOON CITY","44.547","-79.217","ON","-5.0","0",NA,"9.7","0","-25.9","0","",,NA,"91.2","0",NA,"","13","",,NA,"712.8","0.0","6114295"
"MARKDALE","44.269","-80.712","ON","-4.7","0",NA,"12.0","0","-23.5","0","98.6","0",NA,"177.1","0",NA,"12.0","26","","",NA,"703.6","0.0","6114979"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-5.1","14","3.3","13.0","14","-25.0","14","65.0","14",NA,"81.6","14",NA,"","9","","",NA,"393.0","0.0","6115127"
"MUSKOKA AWOS","44.975","-79.303","ON","-6.3","0",NA,"10.0","0","-33.0","0","",,NA,"94.5","0",NA,"","16","",,NA,"753.1","0.0","6115524"
"MUSKOKA A","44.967","-79.300","ON","",,"","",,"",,"123.0","0","141.0","128.0","0","138.0","18.0","21","","",NA,"","","6115525"
"NIPISSING","46.100","-79.521","ON","",,NA,"",,"",,"25.0","8",NA,"103.8","8",NA,"0.0","12","","",NA,"","","6115669"
"ORILLIA BRAIN","44.603","-79.439","ON","-4.9","0",NA,"12.5","0","-24.5","0","117.0","0",NA,"197.0","0",NA,"0.0","22","","",NA,"708.5","0.0","6115811"
"PARRY SOUND CCG","45.344","-80.044","ON","-4.5","0",NA,"10.7","0","-24.4","0","38.0","24",NA,"162.2","0",NA,"19.0","19","",,NA,"697.5","0.0","6116257"
"PARRY SOUND HARBOUR","45.335","-80.026","ON","-5.1","2",NA,"11.0","2","-28.5","2","113.6","2",NA,"198.0","2",NA,"0.0","18","","",NA,"669.8","0.0","6116262"
"PORT LAW","44.250","-80.467","ON","-5.6","0",NA,"11.5","0","-26.0","0","106.0","0",NA,"170.0","0",NA,"12.0","23","","",NA,"732.1","0.0","6116679"
"POWASSAN","46.117","-79.250","ON","-7.8","7","4.5","8.5","7","-30.0","7","29.4","7",NA,"94.2","7",NA,"17.0","13","","",NA,"619.3","0.0","6116702"
"PRICEVILLE","44.204","-80.638","ON","",,NA,"",,"",,"54.0","0",NA,"106.6","0",NA,"19.0","19","","",NA,"","","6116718"
"RAVENSCLIFFE","45.354","-79.270","ON","-6.4","0",NA,"9.5","0","-30.5","0","89.4","0",NA,"166.6","0",NA,"50.0","20","","",NA,"754.9","0.0","6116901"
"SHANTY BAY","44.399","-79.633","ON","-4.3","0","3.5","11.5","0","-26.5","0","50.6","0","73.0","98.6","0","111.0","10.0","17","","",NA,"690.2","0.0","6117684"
"BARRIE-ORO","44.483","-79.550","ON","-5.2","0",NA,"11.7","0","-29.6","0","51.0","18",NA,"121.8","0",NA,"6.0","19","",,NA,"718.6","0.0","6117700"
"SPRUCEDALE","45.425","-79.488","ON","",,NA,"",,"",,"74.0","0",NA,"168.8","0",NA,"50.0","20","","",NA,"","","6117981"
"THORNBURY 3","44.551","-80.468","ON","",,NA,"",,"",,"89.9","1",NA,"153.1","1",NA,"3.0","24","","",NA,"","","6118240"
"UDORA","44.263","-79.161","ON","-4.3","0","2.8","13.0","0","-26.0","0","49.0","0","125.0","73.4","0","113.0","0.0","18","","",NA,"690.5","0.0","6119055"
"WIARTON A","44.746","-81.107","ON","-2.6","0","3.7","15.8","0","-18.4","0","106.6","0","95.0","141.5","0","142.0","26.0","21","25.2",".04166666666666666666666666666666666667",NA,"638.3","0.0","6119500"
"WILDER LAKE","44.155","-80.759","ON","-4.6","0",NA,"12.5","0","-20.0","0","119.0","0",NA,"176.8","0",NA,"0.0","26","","",NA,"699.3","0.0","6119511"
"BORDEN AWOS","44.272","-79.912","ON","-4.2","0",NA,"13.0","0","-33.0","0","",,NA,"",,NA,"","","",,NA,"688.0","0.0","611B002"
"EGBERT CS","44.233","-79.783","ON","-3.8","0",NA,"13.6","0","-26.2","0","25.0","20",NA,"69.5","0",NA,"","13","",,NA,"676.8","0.0","611E001"
"BLYTH","43.718","-81.384","ON","-3.6","1","3.4","12.5","1","-17.5","1","107.5","1",NA,"158.5","1",NA,"","20","","",NA,"646.9","0.0","6120819"
"CYPRUS LAKE CS","45.233","-81.533","ON","-3.8","0",NA,"9.8","0","-18.9","0","",,NA,"187.1","0",NA,"","19","",,NA,"675.0","0.0","6121940"
"EXETER","43.350","-81.500","ON","-2.8","0","2.7","15.5","0","-14.5","0","50.0","0","88.0","97.4","0","117.0","0.0","15","","",NA,"645.5","0.0","6122370"
"GODERICH","43.767","-81.717","ON","-1.9","0",NA,"15.6","0","-17.9","0","30.0","26",NA,"81.4","0",NA,"","21","",,NA,"618.4","0.0","6122847"
"NAIRN","43.094","-81.573","ON","-3.8","0",NA,"14.5","0","-18.0","0","25.7","0",NA,"80.2","0",NA,"0.0","18","","",NA,"677.3","0.0","6124123"
"KINCARDINE","44.173","-81.623","ON","-2.9","4",NA,"15.5","4","-18.0","4","55.6","4",NA,"116.6","4",NA,"0.0","18","","",NA,"563.9","0.0","6124127"
"PETROLIA ROKEBY","42.856","-82.049","ON","-2.6","0",NA,"15.0","0","-17.5","0","13.6","0",NA,"57.1","0",NA,"0.0","14","","",NA,"638.6","0.0","6126498"
"SARNIA CHRIS HADFIELD A","42.999","-82.309","ON","-1.9","0",NA,"15.6","0","-15.4","0","",,NA,"64.0","0",NA,"","14","",,NA,"617.6","0.0","6127518"
"SARNIA CLIMATE","43.000","-82.300","ON","-1.9","0",NA,"15.5","0","-15.4","0","",,NA,"66.4","0",NA,"1.0","14","",,NA,"617.7","0.0","6127519"
"SOUTHAMPTON 2","44.494","-81.364","ON","-2.3","0",NA,"16.0","0","-16.5","0","93.1","0",NA,"178.1","0",NA,"15.0","20","","",NA,"629.7","0.0","6127890"
"TOBERMORY RCS","45.233","-81.633","ON","-3.3","0",NA,"9.6","0","-17.9","0","",,NA,"155.1","0",NA,"","22","",,NA,"660.2","0.0","6128330"
"THEDFORD","43.176","-81.856","ON","-2.1","0","2.1","15.5","0","-15.5","0","43.0","0","96.0","78.2","0","106.0","4.0","13","","",NA,"624.0","0.0","612HKLR"
"AMHERSTBURG","42.103","-83.094","ON","-4.8","18","-1.8","8.5","18","-15.5","18","25.0","6",NA,"43.6","6",NA,"0.0","7","","",NA,"296.6","0.0","6130257"
"BLENHEIM 1","42.308","-82.032","ON","-2.0","4",NA,"13.0","4","-15.0","4","16.5","4",NA,"68.5","4",NA,"0.0","13","","",NA,"539.4","0.0","6130815"
"CHATHAM WPCP","42.390","-82.215","ON","-1.1","10","2.5","15.0","10","-15.0","10","8.0","10",NA,"11.0","10",NA,"","4","","",NA,"401.6","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-2.3","0",NA,"16.0","0","-17.1","0","21.0","26",NA,"93.4","0",NA,"","24","",,NA,"630.7","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-1.4","2","2.7","15.0","2","-15.0","2","20.0","2",NA,"51.0","2",NA,"0.0","13","","",NA,"563.2","0.0","6132470"
"GRIMSBY MOUNTAIN","43.184","-79.558","ON","-1.3","0",NA,"16.2","0","-14.4","0","25.4","0",NA,"53.4","0",NA,"0.0","12","","",NA,"597.1","0.0","6133055"
"HARROW CDA AUTO","42.033","-82.900","ON","-2.8","0",NA,"15.1","0","-15.3","0","24.0","21",NA,"64.6","0",NA,"2.0","12","",,NA,"646.1","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","-1.6","2","2.2","13.0","2","-14.3","2","27.0","2",NA,"48.1","2",NA,"","11","","",NA,"567.0","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","-0.6","0",NA,"14.0","0","-14.3","0","",,NA,"",,NA,"","","",,NA,"577.0","0.0","6134F10"
"MORPETH","42.381","-81.872","ON","",,NA,"",,"",,"14.2","0",NA,"68.2","0",NA,"0.0","10","","",NA,"","","6135125"
"NEW GLASGOW","42.514","-81.636","ON","-2.4","5","1.9","13.5","5","-15.0","5","15.8","5",NA,"35.8","5",NA,"0.1","13","","",NA,"531.4","0.0","6135583"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","5.4","22","9.5","17.0","22","-5.0","22","0.0","22",NA,"0.0","22",NA,"","0","","",NA,"113.3","0.0","6135657"
"PORT COLBORNE","42.883","-79.250","ON","-1.1","0","2.6","15.0","0","-16.0","0","13.0","0","32.0","45.2","0","62.0","0.0","12","","",NA,"591.0","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","-0.1","0",NA,"16.6","0","-10.7","0","",,NA,"27.9","0",NA,"","10","",,NA,"562.4","0.0","6136699"
"RIDGETOWN RCS","42.450","-81.883","ON","-2.5","0",NA,"14.7","0","-18.0","0","14.0","24",NA,"153.1","0",NA,"","27","",,NA,"636.8","0.0","6137154"
"ST CATHARINES BROCK U","43.118","-79.248","ON","",,NA,"",,"",,"19.5","0",NA,"32.2","0",NA,"0.0","9","","",NA,"","","6137290"
"ST THOMAS WPCP","42.768","-81.205","ON","-4.0","15","0.7","9.0","15","-20.0","15","20.0","15",NA,"20.7","15",NA,"0.0","5","","",NA,"351.3","0.0","6137362"
"TILLSONBURG NORTH","42.861","-80.741","ON","-2.2","0",NA,"15.5","0","-16.0","0","36.4","0",NA,"89.5","0",NA,"1.0","16","","",NA,"625.9","0.0","6138269"
