"Environment and Climate Change Canada"
"Monthly Values for January - 2012"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SANDY LAKE","53.064","-93.344","ON","-17.8","0",NA,"-0.7","0","-37.9","0","",,NA,"",,NA,"","","",,NA,"1108.9","0.0","6017400"
"BARWICK","48.633","-93.967","ON","-10.2","1","5.1","13.0","1","-32.5","1","17.0","1",NA,"17.2","1",NA,"13.0","5","","",NA,"845.6","0.0","6020559"
"ATIKOKAN (AUT)","48.761","-91.628","ON","-14.8","12",NA,"1.6","11","-34.4","6","",,NA,"42.7","6",NA,"37.0","9","",,NA,"622.4","0.0","6020LPQ"
"FORT FRANCES RCS","48.651","-93.439","ON","-10.2","0",NA,"8.2","0","-31.5","0","",,NA,"47.1","8",NA,"11.0","12","",,NA,"875.5","0.0","6022474"
"MINE CENTRE SOUTHWEST","48.760","-92.623","ON","-10.6","7",NA,"5.0","4","-35.0","4","31.5","4",NA,"32.1","4",NA,"46.0","9","","",NA,"685.3","0.0","6025205"
"DRYDEN REGIONAL","49.828","-92.744","ON","-9.7","3",NA,"2.2","3","-28.1","2","",,NA,"13.3","3",NA,"","4","",,NA,"774.7","0.0","6032125"
"KENORA RCS","49.791","-94.378","ON","-11.6","0",NA,"2.4","0","-33.3","0","",,NA,"23.3","0",NA,"17.0","7","",,NA,"916.4","0.0","6034073"
"KENORA A","49.790","-94.365","ON","-11.4","0","4.6","2.7","0","-32.7","0","40.4","0","142.0","36.4","0","142.0","33.0","9","",,NA,"911.6","0.0","6034075"
"RAWSON LAKE","49.650","-93.717","ON","-11.5","0","4.2","4.0","0","-35.0","0","30.2","0","90.0","31.5","0","111.0","34.0","8","","",NA,"914.1","0.0","6036904"
"SIOUX LOOKOUT A","50.117","-91.900","ON","-12.8","0","4.5","1.0","0","-33.7","0","38.0","0","107.0","35.4","0","102.0","14.0","9","",,NA,"955.7","0.0","6037775"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-15.3","2",NA,"0.7","2","-35.4","0","",,NA,"64.2","13",NA,"53.0","7","",,NA,"964.9","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-11.0","0",NA,"1.7","0","-31.2","0","",,NA,"57.7","0",NA,"36.0","9","",,NA,"897.5","0.0","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","-3.0","0",NA,"4.6","0","-14.4","0","",,NA,"",,NA,"","","",,NA,"650.7","0.0","6041222"
"GERALDTON A","49.783","-86.931","ON","-14.7","0","4.0","0.3","0","-36.7","0","85.6","0","200.0","72.8","0","218.0","54.0","12","",,NA,"1012.3","0.0","6042716"
"FLINT","48.350","-89.683","ON","-10.0","0","4.7","4.5","0","-35.0","0","23.0","0","52.0","23.0","0","52.0","23.0","8","","",NA,"869.4","0.0","6042MJ7"
"PUKASKWA (AUT)","48.588","-86.295","ON","-9.8","0",NA,"2.5","0","-30.9","0","",,NA,"70.0","0",NA,"37.0","13","",,NA,"863.0","0.0","6046767"
"STURGEON RIVER","50.076","-90.854","ON","-13.6","0",NA,"0.5","0","-35.0","0","56.0","0",NA,"56.0","0",NA,"56.0","13","","",NA,"978.5","0.0","6048155"
"THUNDER BAY AWOS","48.367","-89.317","ON","-9.9","0",NA,"4.5","0","-33.0","0","",,NA,"16.5","0",NA,"","4","",,NA,"864.6","0.0","6048264"
"THUNDER BAY BURWOOD","48.414","-89.278","ON","-8.6","7",NA,"5.5","7","-30.0","7","12.5","7",NA,"9.8","7",NA,"0.0","4","","",NA,"637.7","0.0","6048266"
"THUNDER BAY CS","48.369","-89.327","ON","-9.9","0",NA,"4.4","0","-32.8","0","",,NA,"23.8","0",NA,"24.0","6","",,NA,"865.7","0.0","6048268"
"UPSALA (AUT)","49.033","-90.467","ON","-12.6","0",NA,"2.1","0","-34.9","0","",,NA,"54.0","0",NA,"46.0","8","",,NA,"949.7","0.0","6049095"
"LITTLE FLATLAND ISLAND (AUT)","49.690","-88.306","ON","",,NA,"",,"-26.5","2","",,NA,"54.5","6",NA,"","6","",,NA,"","","6049470"
"THUNDER BAY A FIREHALL","48.367","-89.317","ON","",,NA,"",,"",,"20.0","0",NA,"22.0","0",NA,"10.0","7","","",NA,"","","604S003"
"ELLIOT LAKE A","46.351","-82.561","ON","-7.3","3",NA,"3.8","3","-27.0","2","55.4","3",NA,"100.2","3",NA,"24.0","14","",,NA,"708.2","0.0","6052259"
"SAULT STE MARIE A","46.483","-84.509","ON","-6.4","0","3.5","5.1","0","-26.5","0","",,NA,"80.3","0","125.0","16.0","15","",,NA,"756.8","0.0","6057592"
"WAWA A","47.967","-84.783","ON","-10.1","0","3.9","3.0","0","-32.0","0","76.0","0","105.0","67.2","0","121.0","32.0","12","",,NA,"870.6","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-3.8","22",NA,"6.2","22","-21.6","21","",,NA,"0.0","22",NA,"","0","",,NA,"196.0","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-11.6","0","4.0","2.7","0","-33.2","0","46.4","0","83.0","55.2","0","106.0","37.0","17","",,NA,"919.1","0.0","6061361"
"MASSEY","46.193","-82.025","ON","-6.6","0","4.5","5.5","0","-28.0","0","51.4","0","101.0","89.6","0","152.0","25.0","14","","",NA,"763.6","0.0","6065006"
"MONETVILLE","46.143","-80.307","ON","-7.7","0","4.2","5.5","0","-32.0","0","70.2","0","111.0","89.0","0","110.0","","14","","",NA,"797.5","0.0","6065250"
"SUDBURY CLIMATE","46.632","-80.796","ON","-10.1","0",NA,"3.6","0","-28.6","0","",,NA,"48.6","0",NA,"21.0","12","",,NA,"870.2","0.0","6068145"
"SUDBURY A","46.626","-80.798","ON","-9.8","0","3.2","3.8","0","-27.4","0","98.2","0","165.0","79.8","0","128.0","23.0","16","",,NA,"861.5","0.0","6068150"
"BONNER LAKE","49.383","-82.124","ON","-15.1","0",NA,"0.5","0","-35.0","0","99.9","0",NA,"92.0","0",NA,"75.0","16","","",NA,"1027.3","0.0","6070QK6"
"CONNAUGHT","48.617","-80.900","ON","",,NA,"",,"",,"60.4","4",NA,"60.4","4",NA,"57.0","10","","",NA,"","","6071860"
"EARLTON","47.695","-79.849","ON","-12.3","0",NA,"2.9","0","-32.9","0","",,NA,"23.4","0",NA,"","7","",,NA,"938.9","0.0","6072223"
"EARLTON CLIMATE","47.695","-79.849","ON","-12.3","0",NA,"3.1","0","-32.9","0","",,NA,"54.9","4",NA,"","17","",,NA,"937.9","0.0","6072230"
"KAPUSKASING A","49.414","-82.468","ON","-14.0","0","3.9","0.6","0","-30.9","0","84.4","0","152.0","90.8","0","189.0","92.0","21","",,NA,"992.8","0.0","6073975"
"KAPUSKASING CDA ON","49.406","-82.444","ON","-14.8","0",NA,"0.5","0","-36.2","0","",,NA,"57.2","2",NA,"67.0","15","",,NA,"1016.9","0.0","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-13.2","0",NA,"2.8","0","-33.2","0","",,NA,"79.6","0",NA,"29.0","20","",,NA,"966.9","0.0","6074211"
"MOOSONEE","51.291","-80.608","ON","-16.8","1",NA,"0.4","1","-32.0","1","",,NA,"0.9","1",NA,"","0","",,NA,"1044.8","0.0","6075420"
"MOOSONEE UA","51.267","-80.650","ON","-17.3","2","2.7","0.5","2","-33.0","2","65.8","2",NA,"59.6","2",NA,"54.0","13","","",NA,"1022.4","0.0","6075425"
"MOOSONEE RCS","51.292","-80.618","ON","-17.0","0",NA,"0.4","0","-32.3","0","",,NA,"74.9","0",NA,"62.0","21","",,NA,"1086.2","0.0","6075435"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-15.0","0",NA,"0.5","0","-32.4","0","",,NA,"0.0","16",NA,"91.0","0","",,NA,"1022.3","0.0","6075543"
"TIMMINS CLIMATE","48.557","-81.390","ON","-13.6","0",NA,"2.1","0","-33.7","0","",,NA,"51.8","0",NA,"36.0","14","",,NA,"981.0","0.0","6078282"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-12.9","0","4.0","2.5","0","-32.5","0","",,NA,"",,NA,"","","",,NA,"957.4","0.0","6078285"
"ALGONQUIN PARK EAST GATE","45.533","-78.267","ON","-0.7","27",NA,"4.9","0","-7.2","27","",,NA,"169.4","1",NA,"53.0","21","",,NA,"74.8","0.0","6080192"
"NORTH BAY A","46.364","-79.423","ON","-9.6","0","2.9","4.7","0","-27.7","0","81.6","0","125.0","82.2","0","119.0","39.0","14","",,NA,"855.4","0.0","6085700"
"GORE BAY CLIMATE","45.883","-82.567","ON","-5.1","0",NA,"7.0","0","-22.9","0","",,NA,"63.7","0",NA,"8.0","10","",,NA,"717.0","0.0","6092920"
"SANDFIELD","45.690","-81.982","ON","-5.1","0",NA,"6.5","0","-26.0","0","96.0","0",NA,"138.2","0",NA,"43.0","16","","",NA,"714.8","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-8.2","0",NA,"6.0","0","-26.0","0","36.0","0",NA,"56.6","0",NA,"16.0","15","","",NA,"812.9","0.0","6100285"
"BROCKVILLE CLIMATE","44.635","-75.748","ON","-6.4","0",NA,"6.9","0","-27.0","0","",,NA,"123.7","0",NA,"","12","",,NA,"756.8","0.0","6100970"
"BROCKVILLE PCC","44.600","-75.667","ON","-4.8","0","3.0","7.0","0","-23.0","0","30.8","0","63.0","85.6","0","109.0","0.0","14","","",NA,"706.1","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-9.1","10","2.6","4.5","10","-24.5","10","54.6","10",NA,"61.8","10",NA,"55.0","10","","",NA,"569.6","0.0","6101335"
"CORNWALL","45.016","-74.749","ON","-7.0","4","1.5","7.0","4","-23.0","4","31.0","4",NA,"42.0","4",NA,"","9","","",NA,"673.8","0.0","6101874"
"DRUMMOND CENTRE","45.032","-76.253","ON","-8.1","2","1.6","6.0","2","-29.0","2","47.4","2",NA,"83.8","2",NA,"27.0","17","","",NA,"758.1","0.0","6102J13"
"HARTINGTON IHD","44.428","-76.690","ON","-5.0","0","3.3","6.5","0","-24.5","0","34.0","0","79.0","76.4","0","102.0","7.0","15","","",NA,"712.7","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-8.1","0",NA,"6.5","0","-28.1","0","",,NA,"70.7","0",NA,"16.0","12","",,NA,"809.1","0.0","6104027"
"KINGSTON CLIMATE","44.223","-76.599","ON","-3.6","0",NA,"7.6","0","-21.4","0","",,NA,"82.1","0",NA,"4.0","9","",,NA,"670.8","0.0","6104142"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-2.4","16","6.0","7.5","16","-19.5","16","14.8","16",NA,"40.0","16",NA,"7.0","9","","",NA,"305.8","0.0","6104725"
"OMPAH-SEITZ","45.054","-76.784","ON","-7.8","0",NA,"5.0","0","-25.0","0","57.0","0",NA,"85.8","0",NA,"39.0","20","","",NA,"799.3","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-8.4","0","1.8","5.8","0","-25.3","0","40.4","0","91.0","64.1","0","102.0","23.0","11","","",NA,"817.9","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-8.7","0",NA,"5.6","0","-25.2","0","",,NA,"61.2","0",NA,"25.0","11","",,NA,"828.6","0.0","6105978"
"OTTAWA INT'L","45.317","-75.667","ON","-8.8","0",NA,"5.7","0","-24.8","0","44.2","1",NA,"71.4","0",NA,"22.0","13","",,NA,"831.0","0.0","6106001"
"PEMBROKE CLIMATE","45.860","-77.252","ON","-10.4","0",NA,"4.7","0","-27.2","0","",,NA,"67.5","0",NA,"42.0","12","",,NA,"880.5","0.0","6106367"
"PETAWAWA AWOS 2","45.950","-77.317","ON","-10.1","0",NA,"4.9","0","-30.2","0","",,NA,"66.5","0",NA,"","14","",,NA,"870.5","0.0","6106396"
"RUSSELL","45.263","-75.359","ON","-6.9","5","3.3","5.5","5","-27.5","5","43.0","5",NA,"62.8","5",NA,"23.0","14","","",NA,"647.4","0.0","6107247"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-9.7","0",NA,"4.0","0","-27.0","0","71.1","0",NA,"87.2","0",NA,"50.0","14","","",NA,"857.2","0.0","610FC98"
"BALACLAVA","44.670","-80.777","ON","",,NA,"",,"",,"98.0","0",NA,"118.2","0",NA,"18.0","15","","",NA,"","","6110470"
"BALDWIN","44.267","-79.319","ON","-3.9","3",NA,"8.0","3","-21.5","3","26.4","3",NA,"26.4","3",NA,"9.0","5","","",NA,"613.7","0.0","6110480"
"BEATRICE CLIMATE","45.140","-79.403","ON","-7.2","0",NA,"5.6","0","-28.7","0","",,NA,"79.4","1",NA,"43.0","15","",,NA,"780.5","0.0","6110607"
"CHATSWORTH","44.395","-80.906","ON","-3.4","1","3.5","7.0","1","-19.0","1","67.4","1",NA,"100.7","1",NA,"","16","","",NA,"642.5","0.0","6111467"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-5.9","10",NA,"6.0","10","-22.5","10","26.2","10",NA,"46.0","10",NA,"","7","","",NA,"502.3","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-2.4","0",NA,"9.8","0","-16.5","0","",,NA,"49.1","0",NA,"","10","",,NA,"633.7","0.0","6111792"
"DUNCHURCH","45.617","-79.883","ON","-7.6","0","3.5","5.5","0","-31.5","0","94.8","0","117.0","118.2","0","113.0","57.0","16","","",NA,"793.9","0.0","6112133"
"LAGOON CITY","44.547","-79.217","ON","-4.7","0",NA,"5.8","0","-20.6","0","",,NA,"",,NA,"","","",,NA,"703.7","0.0","6114295"
"MARKDALE","44.269","-80.712","ON","-3.2","7",NA,"6.5","7","-17.5","7","49.6","7",NA,"73.2","7",NA,"18.0","15","","",NA,"508.1","0.0","6114979"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-3.6","11","4.9","10.0","11","-21.0","11","6.0","11",NA,"10.5","11",NA,"0.0","4","","",NA,"431.8","0.0","6115127"
"MUSKOKA A","44.967","-79.300","ON","",,"","",,"",,"113.2","0","130.0","83.2","0","89.0","47.0","14","","",NA,"","","6115525"
"MUSKOKA","44.975","-79.303","ON","-7.7","5",NA,"4.9","5","-28.0","5","",,NA,"32.9","6",NA,"","5","",,NA,"667.7","0.0","6115529"
"NIPISSING","46.100","-79.521","ON","",,NA,"",,"",,"37.4","3",NA,"53.6","3",NA,"25.0","12","","",NA,"","","6115669"
"PARRY SOUND CCG","45.344","-80.044","ON","-5.5","0",NA,"6.9","0","-23.7","0","",,NA,"76.3","0",NA,"28.0","16","",,NA,"727.1","0.0","6116257"
"PARRY SOUND HARBOUR","45.335","-80.026","ON","-6.2","5",NA,"7.0","5","-25.5","5","80.6","5",NA,"95.2","5",NA,"0.0","14","","",NA,"629.0","0.0","6116262"
"PORT LAW","44.250","-80.467","ON","-6.0","0",NA,"10.0","0","-21.0","0","74.6","0",NA,"103.8","0",NA,"14.0","18","","",NA,"744.9","0.0","6116679"
"PRICEVILLE","44.204","-80.638","ON","",,NA,"",,"",,"32.0","0",NA,"55.7","0",NA,"14.0","14","","",NA,"","","6116718"
"RAVENSCLIFFE","45.354","-79.270","ON","-7.1","0",NA,"5.0","0","-30.0","0","96.5","0",NA,"109.7","0",NA,"56.0","17","","",NA,"776.6","0.0","6116901"
"SHANTY BAY","44.399","-79.633","ON","-3.8","0","3.9","7.5","0","-22.0","0","45.4","0","66.0","66.9","0","75.0","15.0","14","","",NA,"677.2","0.0","6117684"
"BARRIE-ORO","44.483","-79.550","ON","-5.2","0",NA,"7.9","0","-23.2","0","",,NA,"57.0","0",NA,"26.0","10","",,NA,"718.7","0.0","6117700"
"SPRUCEDALE","45.425","-79.488","ON","",,NA,"",,"",,"114.0","0",NA,"142.0","0",NA,"54.0","16","","",NA,"","","6117981"
"THORNBURY 3","44.551","-80.468","ON","",,NA,"",,"",,"107.1","0",NA,"139.9","0",NA,"25.0","17","","",NA,"","","6118240"
"UDORA","44.263","-79.161","ON","-3.7","0","3.3","8.0","0","-21.0","0","33.0","0","84.0","54.0","0","83.0","14.0","16","","",NA,"673.8","0.0","6119055"
"WIARTON A","44.746","-81.107","ON","-3.4","0","2.9","9.0","0","-18.2","0","76.1","0","68.0","76.4","0","77.0","12.0","14","51.8","0","97.0","663.2","0.0","6119500"
"BORDEN AWOS","44.272","-79.912","ON","-4.8","0",NA,"8.9","0","-29.9","0","",,NA,"48.0","0",NA,"","11","",,NA,"708.3","0.0","611B002"
"EGBERT CS","44.233","-79.783","ON","0.3","15",NA,"8.9","0","-12.3","15","36.0","22",NA,"38.9","0",NA,"11.0","8","",,NA,"282.8","0.0","611E001"
"GODERICH","43.767","-81.717","ON","-1.8","0",NA,"9.7","0","-19.7","0","",,NA,"58.2","0",NA,"","13","",,NA,"614.2","0.0","6122847"
"KINCARDINE","44.173","-81.623","ON","-1.6","1",NA,"8.5","1","-19.5","1","55.2","1",NA,"87.6","1",NA,"0.0","16","","",NA,"587.2","0.0","6124127"
"PETROLIA ROKEBY","42.856","-82.049","ON","-1.5","0",NA,"10.0","0","-20.0","0","15.2","0",NA,"51.6","0",NA,"4.0","13","","",NA,"605.8","0.0","6126498"
"SARNIA","42.999","-82.309","ON","-1.6","2",NA,"12.2","2","-16.3","2","",,NA,"72.0","2",NA,"","16","",,NA,"567.1","0.0","6127510"
"SARNIA CLIMATE","43.000","-82.300","ON","-1.8","0",NA,"12.1","0","-16.8","0","",,NA,"44.8","0",NA,"5.0","12","",,NA,"612.6","0.0","6127519"
"TOBERMORY RCS","45.233","-81.633","ON","-3.7","0",NA,"5.6","0","-18.9","0","",,NA,"62.1","0",NA,"10.0","12","",,NA,"671.3","0.0","6128330"
"WROXETER","43.863","-81.152","ON","",,NA,"",,"",,"61.0","0",NA,"96.2","0",NA,"","13","","",NA,"","","6129660"
"THEDFORD","43.176","-81.856","ON","-1.6","0","2.6","9.5","0","-17.0","0","37.5","0","84.0","73.4","0","100.0","0.0","16","","",NA,"607.5","0.0","612HKLR"
"AMHERSTBURG","42.103","-83.094","ON","-2.6","22","0.4","12.0","19","-16.0","22","8.0","16",NA,"57.4","16",NA,"0.0","7","","",NA,"185.8","0.0","6130257"
"CHATHAM WPCP","42.390","-82.215","ON","-1.3","20","2.2","11.0","20","-15.0","20","8.0","20",NA,"41.6","20",NA,"","6","","",NA,"212.7","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-3.0","7",NA,"10.9","7","-22.0","7","",,NA,"53.7","8",NA,"9.0","12","",,NA,"504.5","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-1.1","13","3.0","9.0","13","-18.0","13","23.4","13",NA,"23.4","13",NA,"","7","","",NA,"344.6","0.0","6132470"
"GRIMSBY MOUNTAIN","43.184","-79.558","ON","-0.8","0",NA,"10.7","0","-14.3","0","31.2","0",NA,"92.8","0",NA,"10.0","15","","",NA,"582.6","0.0","6133055"
"HARROW CDA AUTO","42.033","-82.900","ON","-1.2","0",NA,"11.1","0","-16.5","0","",,NA,"53.3","0",NA,"2.0","12","",,NA,"594.2","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","-0.2","2","3.5","9.5","2","-15.0","2","10.5","2",NA,"12.5","2",NA,"0.0","6","","",NA,"529.2","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","-0.2","0",NA,"9.4","0","-13.0","0","",,NA,"",,NA,"","","",,NA,"563.9","0.0","6134F10"
"NEW GLASGOW","42.514","-81.636","ON","-0.9","0","3.5","10.5","0","-20.0","0","25.1","0","100.0","86.1","0","148.0","3.0","17","","",NA,"585.7","0.0","6135583"
"PORT COLBORNE","42.883","-79.250","ON","0.1","1","3.7","10.0","1","-15.0","1","16.6","1",NA,"82.2","1",NA,"2.0","12","","",NA,"538.4","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","0.1","0",NA,"11.3","0","-12.5","0","",,NA,"72.2","0",NA,"2.0","12","",,NA,"554.4","0.0","6136699"
"RAINHAM CENTURY FARM","42.850","-79.767","ON","-1.3","6",NA,"7.5","6","-19.0","6","15.0","6",NA,"94.0","6",NA,"5.0","13","","",NA,"481.5","0.0","6137135"
"RIDGETOWN RCS","42.450","-81.883","ON","-1.8","0",NA,"10.7","0","-19.9","0","",,NA,"63.0","0",NA,"2.0","13","",,NA,"613.2","0.0","6137154"
"ST CATHARINES BROCK U","43.118","-79.248","ON","",,NA,"",,"",,"39.3","0",NA,"70.6","0",NA,"4.0","16","","",NA,"","","6137290"
"ST THOMAS WPCP","42.768","-81.205","ON","-0.3","18","4.3","9.5","18","-14.0","18","23.0","18",NA,"44.2","18",NA,"","6","","",NA,"238.1","0.0","6137362"
"SOUTHEAST SHOAL (AUT)","41.833","-82.467","ON","-0.7","11",NA,"8.5","10","-11.2","9","",,NA,"",,NA,"","","",,NA,"373.6","0.0","6137937"
"TILLSONBURG NORTH","42.861","-80.741","ON","-1.7","0",NA,"10.5","0","-20.5","0","41.3","0",NA,"99.5","0",NA,"12.0","17","","",NA,"610.0","0.0","6138269"
"TILLSONBURG MOE","42.855","-80.722","ON","",,NA,"",,"",,"45.4","0",NA,"97.4","0",NA,"7.0","16","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","-0.2","0",NA,"11.5","0","-14.0","0","32.6","0",NA,"94.0","0",NA,"1.0","16","","",NA,"563.3","0.0","6139141"
"VINELAND STATION RCS","43.183","-79.400","ON","-0.6","0",NA,"11.5","0","-13.5","0","",,NA,"77.1","0",NA,"3.0","13","",,NA,"575.5","0.0","6139148"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"35.2","0",NA,"83.6","0",NA,"6.0","16","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","-1.3","17","3.0","16.0","17","-17.5","17","11.5","17",NA,"47.5","17",NA,"0.0","7","","",NA,"270.8","0.0","6139445"
"WELLAND-PELHAM","42.967","-79.333","ON","-1.4","0",NA,"10.9","0","-19.3","0","",,NA,"96.6","0",NA,"10.0","15","",,NA,"600.8","0.0","6139449"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-0.1","0",NA,"14.0","0","-15.0","0","19.2","0",NA,"76.3","0",NA,"2.0","12","","",NA,"559.6","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","-0.9","0","2.9","13.0","0","-15.3","0","32.6","0","88.0","79.6","0","128.0","2.0","14","",,NA,"586.8","0.0","6139525"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","-0.7","0",NA,"8.7","0","-14.3","0","",,NA,"",,NA,"","","",,NA,"581.2","0.0","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","0.8","22",NA,"7.8","22","-11.1","21","",,NA,"",,NA,"","","",,NA,"154.9","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","-1.0","2",NA,"10.1","2","-18.1","0","",,NA,"",,NA,"","","",,NA,"551.4","0.0","613P001"
"BRANTFORD MOE","43.133","-80.233","ON","-1.2","10","4.8","10.8","7","-17.0","7","23.2","7",NA,"48.6","7",NA,"6.0","8","","",NA,"403.0","0.0","6140954"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"72.2","0",NA,"121.7","0",NA,"9.0","17","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","-3.9","0",NA,"7.7","0","-18.8","0","",,NA,"46.8","1",NA,"","12","",,NA,"680.2","0.0","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","-4.0","0","3.4","7.5","0","-18.0","0","31.0","0","77.0","75.8","0","112.0","13.0","16","","",NA,"680.5","0.0","6142400"
