"Environment and Climate Change Canada"
"Monthly Values for January - 2004"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"MINE CENTRE","48.767","-92.617","ON","-20.2","0","-4.9","-1.0","0","-38.5","0","58.4","0","190.0","58.4","0","188.0","42.0","13","","",NA,"1184.5","0.0","6025203"
"STRATTON ROMYN","48.700","-94.167","ON","",,NA,"",,"",,"68.8","0",NA,"68.8","0",NA,"29.0","14","","",NA,"","","6028128"
"DRYDEN A","49.833","-92.750","ON","-21.5","0","-4.7","-4.0","0","-37.0","0","63.8","0","212.0","47.0","0","177.0","37.0","12","",,NA,"1223.7","0.0","6032119"
"DRYDEN 'A' (AUT)","49.832","-92.744","ON","-22.0","2",NA,"-4.1","2","-37.0","0","",,NA,"26.0","0",NA,"","11","",,NA,"1161.4","0.0","6032120"
"KENORA A","49.790","-94.365","ON","-20.5","0","-4.6","-6.2","0","-37.2","0","70.1","0","246.0","55.7","0","218.0","41.0","12","",,NA,"1194.2","0.0","6034075"
"RAWSON LAKE","49.650","-93.717","ON","-20.9","0","-5.2","-5.5","0","-37.5","0","60.0","0","178.0","60.0","0","212.0","41.0","13","","",NA,"1205.1","0.0","6036904"
"SIOUX LOOKOUT A","50.117","-91.900","ON","-22.2","0","-4.8","-4.8","0","-35.6","0","71.8","0","202.0","64.8","0","186.0","49.0","13","",,NA,"1245.2","0.0","6037775"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-24.2","0",NA,"-3.9","0","-41.6","0","",,NA,"",,NA,"","","",,NA,"1309.0","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-19.2","0",NA,"1.0","0","-31.7","0","",,NA,"33.2","0",NA,"","6","",,NA,"1152.7","0.0","6041110"
"GERALDTON A","49.783","-86.931","ON","-24.3","0","-5.7","-1.8","0","-43.7","0","54.0","0","126.0","52.0","0","155.0","53.0","11","",,NA,"1311.8","0.0","6042716"
"FLINT","48.350","-89.683","ON","-19.0","0","-4.2","1.0","0","-38.5","0","67.0","0","151.0","67.0","0","151.0","","15","","",NA,"1146.1","0.0","6042MJ7"
"PUKASKWA (AUT)","48.588","-86.295","ON","-18.6","1",NA,"2.7","1","-34.3","0","",,NA,"28.7","2",NA,"","7","",,NA,"1098.8","0.0","6046767"
"PUKASKWA NATL PARK","48.600","-86.300","ON","-18.3","0",NA,"2.7","0","-34.3","0","",,NA,"29.9","0",NA,"","10","","",NA,"1124.3","0.0","6046770"
"TERRACE BAY A","48.817","-87.100","ON","-19.9","0",NA,"1.3","0","-36.2","0","66.8","0",NA,"60.8","0",NA,"49.0","8","","",NA,"1175.5","0.0","6048231"
"TERRACE BAY(AUT)","48.817","-87.100","ON","-20.2","0",NA,"1.2","0","-36.2","0","",,NA,"0.0","0",NA,"42.0","0","","",NA,"1185.5","0.0","6048235"
"THUNDER BAY A","48.369","-89.327","ON","-18.8","0",NA,"1.9","0","-34.7","0","",,NA,"25.0","0",NA,"","9","",,NA,"1140.6","0.0","6048261"
"THUNDER BAY AWOS","48.367","-89.317","ON","-18.8","0",NA,"1.9","0","-34.7","0","",,NA,"25.0","0",NA,"","9","",,NA,"1140.6","0.0","6048264"
"THUNDER BAY CS","48.369","-89.327","ON","-18.6","0",NA,"1.9","0","-34.6","0","",,NA,"28.2","0",NA,"59.0","8","","",NA,"1133.1","0.0","6048268"
"THUNDER BAY AIRPORT MAINTAIR","48.371","-89.316","ON","",,NA,"",,"",,"40.1","0",NA,"38.4","0",NA,"23.0","11","","",NA,"","","6048270"
"TRANQUILLO RIDGE","48.233","-89.517","ON","-18.4","0","-4.6","1.1","0","-36.2","0","74.8","0","121.0","74.8","0","121.0","45.0","11","","",NA,"1128.3","0.0","6048864"
"UPSALA (AUT)","49.033","-90.467","ON","-21.2","0",NA,"-0.8","0","-37.4","0","",,NA,"45.9","0",NA,"61.0","12","",,NA,"1215.0","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","-16.1","0",NA,"7.0","0","-28.2","0","",,NA,"",,NA,"","","",,NA,"1055.6","0.0","6049443"
"WHITEFISH LAKE","48.283","-89.917","ON","-19.1","0","-4.3","0.0","0","-38.0","0","74.2","0","140.0","74.2","0","139.0","60.0","15","","",NA,"1150.9","0.0","6049466"
"KATATOTA ISLAND (AUT)","49.713","-88.332","ON","-19.8","0",NA,"0.3","0","-30.8","0","",,NA,"",,NA,"","","",,NA,"1173.3","0.0","604M002"
"ELLIOT LAKE A","46.351","-82.561","ON","-17.0","1",NA,"1.5","1","-31.6","1","58.6","0",NA,"41.1","0",NA,"39.0","10","",,NA,"1048.8","0.0","6052259"
"MONTREAL RIVER (AUT)","47.247","-84.596","ON","-17.4","0",NA,"0.2","0","-33.4","0","",,NA,"0.0","0",NA,"48.0","0","","",NA,"1096.4","0.0","6055378"
"SAULT STE MARIE A","46.483","-84.509","ON","-14.5","0","-4.5","2.1","0","-32.5","0","128.3","0","160.0","85.6","0","133.0","52.0","18","",,NA,"1006.0","0.0","6057592"
"WAWA (AUT)","47.967","-84.783","ON","-20.1","0",NA,"1.4","0","-37.7","0","",,NA,"0.0","0",NA,"","0","","",NA,"1180.9","0.0","6059408"
"WAWA A","47.967","-84.783","ON","-20.1","0","-6.1","1.5","0","-37.3","0","76.0","0","105.0","46.0","0","83.0","52.0","12","",,NA,"1179.9","0.0","6059D09"
"KILLARNEY (AUT)","45.967","-81.483","ON","-14.4","0",NA,"4.1","0","-29.4","0","",,NA,"",,NA,"","","",,NA,"1003.9","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-22.4","0","-6.8","0.6","0","-40.0","0","47.4","0","85.0","43.8","0","84.0","58.0","14","",,NA,"1251.5","0.0","6061361"
"MASSEY","46.193","-82.025","ON","-16.2","0","-5.1","3.5","0","-34.0","0","60.0","0","118.0","64.0","0","109.0","35.0","14","","",NA,"1060.9","0.0","6065006"
"MONETVILLE","46.143","-80.307","ON","-17.2","0","-5.2","5.0","0","-35.5","0","66.6","0","105.0","69.8","0","87.0","","12","","",NA,"1089.9","0.0","6065250"
"SUDBURY A","46.625","-80.799","ON","-18.4","0","-5.5","2.0","0","-33.6","0","66.0","0","111.0","47.8","0","77.0","31.0","13","133.5","0","155.0","1129.7","0.0","6068150"
"BONNER LAKE","49.383","-82.124","ON","-23.6","0",NA,"1.5","0","-46.0","0","48.6","0",NA,"44.6","0",NA,"70.0","13","","",NA,"1288.8","0.0","6070QK6"
"EARLTON A","47.700","-79.850","ON","-21.1","0","-4.9","2.8","0","-40.2","0","61.2","0","131.0","48.6","0","103.0","46.0","14","",,NA,"1211.7","0.0","6072225"
"KAPUSKASING A","49.414","-82.468","ON","-24.0","0","-6.1","0.0","0","-43.0","0","53.0","0","96.0","35.1","0","73.0","70.0","12","",,NA,"1303.5","0.0","6073975"
"KAPUSKASING CDA ON","49.406","-82.444","ON","-24.6","0",NA,"0.7","0","-44.8","0","",,NA,"31.2","0",NA,"","9","66.4","1",NA,"1320.7","0.0","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-22.3","0",NA,"0.8","0","-41.9","0","",,NA,"26.1","0",NA,"","10","",,NA,"1249.9","0.0","6074211"
"MOOSONEE UA","51.267","-80.650","ON","-23.8","0","-3.9","-3.0","0","-39.0","0","38.6","0","97.0","34.8","0","106.0","38.0","9","","",NA,"1297.0","0.0","6075425"
"MOOSONEE A","51.291","-80.608","ON","-24.1","0",NA,"-4.4","0","-39.0","0","",,NA,"14.5","0",NA,"","7","",,NA,"1303.6","0.0","6075428"
"MOOSONEE RCS","51.292","-80.618","ON","-23.8","0",NA,"-4.3","0","-38.8","0","",,NA,"41.2","0",NA,"57.0","11","",,NA,"1297.0","0.0","6075435"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-25.2","0",NA,"-1.1","0","-45.0","0","",,NA,"44.5","0",NA,"77.0","12","",,NA,"1338.2","0.0","6075543"
"TIMMINS VICTOR POWER A","48.570","-81.377","ON","-23.0","0","-6.1","1.1","0","-43.9","0","70.8","0","122.0","53.2","0","103.0","81.0","16","",,NA,"1270.4","0.0","6078285"
"DWIGHT","45.383","-78.900","ON","-17.1","0","-5.4","4.0","0","-37.5","0","75.6","0","91.0","85.0","0","80.0","62.0","13","","",NA,"1087.4","0.0","6082178"
"NORTH BAY A","46.364","-79.423","ON","-18.2","0","-5.6","3.7","0","-33.6","0","70.6","0","108.0","53.8","0","78.0","49.0","16","",,NA,"1121.6","0.0","6085700"
"GORE BAY A","45.883","-82.567","ON","-14.4","0",NA,"4.3","0","-28.7","0","",,NA,"24.5","0",NA,"","11","",,NA,"1005.9","0.0","6092925"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-10.6","0",NA,"4.7","0","-25.4","0","",,NA,"0.0","0",NA,"","0","",,NA,"885.8","0.0","6093005"
"SANDFIELD","45.690","-81.982","ON","-14.6","0",NA,"5.0","0","-33.0","0","52.0","0",NA,"55.4","0",NA,"33.0","13","","",NA,"1009.9","0.0","6097426"
"ALEXANDRIA","45.324","-74.614","ON","-16.2","2",NA,"5.4","2","-32.6","0","",,NA,"",,NA,"9.0","","",,NA,"992.9","0.0","6100166"
"ALFRED","45.555","-74.876","ON","-16.1","0",NA,"2.2","0","-32.4","0","",,NA,"",,NA,"12.0","","",,NA,"1058.0","0.0","6100176"
"APPLETON","45.186","-76.113","ON","-15.1","0",NA,"4.0","0","-32.0","0","30.2","0",NA,"33.2","0",NA,"10.0","9","","",NA,"1025.8","0.0","6100285"
"AVONMORE","45.170","-74.971","ON","-14.8","0","-4.4","6.0","0","-32.5","0","63.4","0","125.0","66.8","0","86.0","","15","","",NA,"1016.3","0.0","6100398"
"BROCKVILLE PCC","44.600","-75.667","ON","-12.6","0","-4.8","9.5","0","-29.0","0","40.0","0","81.0","46.6","0","59.0","","14","","",NA,"948.4","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-16.3","0","-4.5","0.0","0","-34.0","0","30.9","0","73.0","36.9","0","67.0","33.0","11","","",NA,"1063.8","0.0","6101335"
"COMBERMERE","45.367","-77.617","ON","-15.9","0","-4.4","5.0","0","-33.0","0","57.5","0","125.0","68.5","0","108.0","31.0","11","","",NA,"1052.4","0.0","6101820"
"CORNWALL","45.016","-74.749","ON","-13.8","0","-5.3","7.0","0","-28.0","0","30.2","0","64.0","34.0","0","45.0","12.0","11","","",NA,"984.8","0.0","6101874"
"CORNWALL","45.031","-74.681","ON","-12.9","13",NA,"7.1","13","-29.3","12","",,NA,"",,NA,"","","",,NA,"555.5","0.0","6101875"
"DALHOUSIE MILLS","45.317","-74.467","ON","-15.4","0","-4.4","4.5","0","-34.0","0","58.9","0","99.0","63.9","0","70.0","","14","","",NA,"1036.9","0.0","6101958"
"DRUMMOND CENTRE","45.032","-76.253","ON","-14.7","0","-5.0","3.5","0","-33.0","0","46.0","0","105.0","52.2","0","77.0","22.0","13","","",NA,"1014.6","0.0","6102J13"
"GRENADIER ISLAND","44.417","-75.850","ON","-12.7","0",NA,"10.5","0","-30.7","0","",,NA,"",,NA,"","","",,NA,"952.8","0.0","6103024"
"HARTINGTON IHD","44.428","-76.690","ON","-13.7","0","-5.3","9.5","0","-35.0","0","54.0","0","126.0","60.2","0","80.0","36.0","11","","",NA,"981.8","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-14.5","0",NA,"5.5","0","-30.9","0","",,NA,"21.9","0",NA,"","6","",,NA,"1007.6","0.0","6104027"
"KINGSTON PUMPING STATION","44.244","-76.481","ON","-12.2","0","-5.2","8.5","0","-30.0","0","44.6","0","90.0","53.0","0","65.0","25.0","15","","",NA,"936.0","0.0","6104175"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-13.9","0","-5.5","9.0","0","-36.0","0","46.0","0","116.0","52.6","0","74.0","25.0","11","","",NA,"987.7","0.0","6104725"
"MOOSE CREEK","45.251","-74.963","ON","-16.3","0",NA,"6.6","0","-34.8","0","",,NA,"",,NA,"3.0","","",,NA,"1062.6","0.0","6105397"
"MORRISBURG","44.924","-75.188","ON","-14.2","0","-4.6","6.0","0","-32.0","0","44.8","0","103.0","50.6","0","70.0","","13","","",NA,"997.7","0.0","6105460"
"NORTH GOWER","45.100","-75.742","ON","-14.8","0",NA,"5.0","0","-31.5","0","47.4","0",NA,"51.4","0",NA,"24.0","11","","",NA,"1016.7","0.0","6105710"
"OAK VALLEY","45.001","-75.365","ON","-14.2","0",NA,"5.0","0","-30.0","0","32.0","0",NA,"33.0","0",NA,"","12","","",NA,"998.8","0.0","6105730"
"OMPAH","44.974","-76.856","ON","-15.1","0",NA,"5.5","0","-36.5","0","51.0","0",NA,"59.0","0",NA,"28.0","14","","",NA,"1027.0","0.0","6105760"
"OMPAH-SEITZ","45.054","-76.784","ON","-15.0","0",NA,"6.5","0","-33.0","0","57.5","0",NA,"67.1","0",NA,"24.0","13","","",NA,"1023.6","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-14.7","0","-4.5","5.2","0","-29.6","0","40.0","0","90.0","30.7","0","49.0","11.0","10","","",NA,"1013.0","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-15.0","0",NA,"5.2","0","-29.8","0","",,NA,"28.7","0",NA,"","11","132.9","2",NA,"1023.2","0.0","6105978"
"OTTAWA MACDONALD-CARTIER INT'L  A","45.323","-75.669","ON","-15.7","0","-5.4","4.7","0","-30.7","0","46.4","0","86.0","29.0","0","44.0","11.0","12","",,NA,"1045.3","0.0","6106000"
"PEMBROKE SE","45.750","-76.983","ON","-15.9","0",NA,"3.0","0","-33.0","0","66.4","0",NA,"70.4","0",NA,"31.0","12","","",NA,"1052.2","0.0","6106369"
"PETAWAWA A","45.950","-77.317","ON","-17.1","0",NA,"0.4","0","-35.5","0","",,NA,"24.5","0",NA,"","9","",,NA,"1087.1","0.0","6106398"
"RUSSELL","45.263","-75.359","ON","-14.5","0","-4.4","5.5","0","-31.0","0","44.0","0","91.0","48.2","0","64.0","24.0","13","","",NA,"1008.1","0.0","6107247"
"ST. ALBERT","45.277","-75.056","ON","-15.0","0","-4.9","5.0","0","-31.0","0","63.0","0","122.0","66.8","0","80.0","","16","","",NA,"1024.0","0.0","6107276"
"WINCHESTER","45.051","-75.337","ON","-15.5","0",NA,"5.1","0","-30.2","0","",,NA,"",,NA,"7.0","","",,NA,"1038.8","0.0","6109517"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-16.5","0",NA,"-0.5","0","-34.0","0","55.2","0",NA,"59.8","0",NA,"36.0","11","","",NA,"1070.0","0.0","610FC98"
"ALLISTON NELSON","44.151","-79.872","ON","-10.9","0","-4.5","11.0","0","-29.0","0","65.2","0","186.0","72.4","0","134.0","36.0","18","","",NA,"896.8","0.0","6110218"
"BARRIE WPCC","44.376","-79.690","ON","-11.9","0","-4.2","11.5","0","-30.0","0","168.5","0","256.0","176.5","0","214.0","38.0","20","","",NA,"925.8","0.0","6110557"
"BEATRICE 2","45.133","-79.400","ON","-15.7","0","-5.1","6.0","0","-37.5","0","81.0","0","94.0","92.2","0","80.0","38.0","13","","",NA,"1046.1","0.0","6110606"
"BEAUSOLEIL","44.850","-79.867","ON","-13.0","0",NA,"8.0","0","-31.0","0","",,NA,"92.3","0",NA,"","15","",,NA,"962.0","0.0","6110617"
"CHATSWORTH","44.395","-80.906","ON","-10.8","0","-3.9","11.5","0","-31.0","0","197.1","0","212.0","213.9","0","184.0","","21","","",NA,"894.2","0.0","6111467"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-13.7","0",NA,"9.0","0","-31.0","0","110.2","0",NA,"122.6","0",NA,"64.0","18","","",NA,"982.8","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-9.9","0",NA,"12.5","0","-28.0","0","",,NA,"91.1","0",NA,"","19","",,NA,"865.2","0.0","6111792"
"COOKSTOWN","44.207","-79.695","ON","-12.8","0","-4.9","11.0","0","-34.5","0","94.1","0","250.0","102.3","0","182.0","38.0","20","","",NA,"955.0","0.0","6111859"
"DUNCHURCH","45.617","-79.883","ON","-16.2","0","-5.1","6.0","0","-38.5","0","87.8","0","109.0","93.0","0","89.0","39.0","12","","",NA,"1060.7","0.0","6112133"
"HANOVER","44.116","-81.006","ON","-10.7","0","-3.9","13.0","0","-31.0","0","177.2","0","215.0","189.4","0","173.0","","23","","",NA,"891.0","0.0","6113329"
"LAGOON CITY","44.547","-79.217","ON","-13.5","0",NA,"7.5","0","-32.3","0","",,NA,"97.1","0",NA,"","18","",,NA,"977.1","0.0","6114295"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-12.3","0","-3.9","10.0","0","-29.0","0","107.0","0","121.0","119.0","0","108.0","46.0","16","","",NA,"940.5","0.0","6115127"
"MUSKOKA A","44.967","-79.300","ON","-15.6","0","-5.3","6.7","0","-36.3","0","97.3","0","112.0","80.4","0","86.0","34.0","16","",,NA,"1041.1","0.0","6115525"
"ORILLIA BRAIN","44.603","-79.439","ON","-12.6","0",NA,"8.5","0","-29.0","0","117.2","0",NA,"127.2","0",NA,"","16","","",NA,"949.8","0.0","6115811"
"OWEN SOUND MOE","44.583","-80.933","ON","-9.5","0","-4.1","12.5","0","-24.5","0","205.1","0","203.0","222.6","0","173.0","","23","","",NA,"853.3","0.0","6116132"
"PARRY SOUND CCG","45.344","-80.044","ON","-13.8","0",NA,"7.0","0","-32.5","0","",,NA,"78.7","0",NA,"","17","",,NA,"984.9","0.0","6116257"
"PARRY SOUND HARBOUR","45.335","-80.026","ON","-14.8","0",NA,"7.0","0","-37.0","0","102.0","0",NA,"113.0","0",NA,"","14","","",NA,"1015.4","0.0","6116262"
"PORT LAW","44.250","-80.467","ON","-13.5","0",NA,"9.0","0","-34.5","0","184.0","0",NA,"195.0","0",NA,"48.0","22","","",NA,"975.9","0.0","6116679"
"POWASSAN","46.117","-79.250","ON","-18.8","0","-6.4","3.5","0","-37.5","0","77.8","0","161.0","79.8","0","127.0","47.0","14","","",NA,"1139.9","0.0","6116702"
"PRICEVILLE","44.204","-80.638","ON","",,NA,"",,"",,"102.6","0",NA,"112.6","0",NA,"65.0","19","","",NA,"","","6116718"
"ROCKLYN","44.467","-80.633","ON","-12.0","0",NA,"10.5","0","-30.5","0","173.8","0",NA,"187.8","0",NA,"79.0","26","","",NA,"928.6","0.0","6117169"
"SHANTY BAY","44.399","-79.633","ON","-12.9","0","-5.1","10.5","0","-31.5","0","139.0","0","201.0","149.6","0","168.0","90.0","20","","",NA,"957.0","0.0","6117684"
"BARRIE-ORO","44.483","-79.550","ON","-13.9","0",NA,"9.2","0","-33.3","0","",,NA,"96.6","0",NA,"41.0","17","",,NA,"989.9","0.0","6117700"
"TROUT CREEK","46.033","-79.383","ON","",,NA,"",,"",,"79.2","0",NA,"81.8","0",NA,"39.0","14","","",NA,"","","6118938"
"UDORA","44.263","-79.161","ON","-12.9","5","-5.9","11.0","3","-32.0","2","67.0","0","171.0","71.8","0","111.0","44.0","16","","",NA,"803.8","0.0","6119055"
"WALTERS FALLS","44.517","-80.733","ON","-10.7","0",NA,"11.0","0","-27.5","0","151.6","0",NA,"167.0","0",NA,"59.0","23","","",NA,"890.4","0.0","6119274"
"WIARTON A","44.746","-81.107","ON","-10.5","0","-4.2","11.1","0","-27.1","0","166.3","0","149.0","138.1","0","139.0","74.0","24","58.9","0","110.0","883.3","0.0","6119500"
"WILDER LAKE","44.155","-80.759","ON","-11.2","0",NA,"11.0","0","-30.5","0","192.5","0",NA,"202.7","0",NA,"","22","","",NA,"903.7","0.0","6119511"
"BORDEN AWOS","44.272","-79.912","ON","-13.5","3",NA,"11.9","3","-35.6","1","",,NA,"",,NA,"","","",,NA,"883.1","0.0","611B002"
"EGBERT CS","44.233","-79.783","ON","-11.8","0",NA,"11.5","0","-31.6","0","",,NA,"62.0","0",NA,"","16","96.4","8",NA,"924.5","0.0","611E001"
"THORNBURY SLAMA","44.574","-80.485","ON","-10.2","0","-4.0","12.0","0","-27.5","0","151.2","0","191.0","165.2","0","165.0","50.0","22","","",NA,"875.2","0.0","611HBEC"
"EGBERT CARE","44.233","-79.783","ON","-12.0","0","-5.3","11.5","0","-32.0","0","87.5","0","228.0","63.3","0","119.0","36.0","17","0.0","0","0.0","929.3","0.0","611KBE0"
"BLYTH","43.718","-81.384","ON","-10.4","0","-3.4","12.0","0","-25.5","0","209.5","0","201.0","225.5","0","173.0","","24","","",NA,"880.1","0.0","6120819"
"CYPRUS LAKE CS","45.233","-81.533","ON","-11.1","0",NA,"6.6","0","-26.9","0","",,NA,"87.0","0",NA,"4.0","16","",,NA,"901.5","0.0","6121940"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-9.5","0",NA,"7.2","0","-21.9","0","",,NA,"0.0","0",NA,"","0","",,NA,"851.9","0.0","61219J2"
"EXETER","43.350","-81.500","ON","-9.0","0","-3.5","11.5","0","-24.5","0","134.0","0","237.0","143.0","0","172.0","","20","","",NA,"838.1","0.0","6122370"
"GODERICH","43.767","-81.717","ON","-7.7","0",NA,"11.7","0","-22.3","0","",,NA,"",,NA,"","","",,NA,"797.1","0.0","6122847"
"NAIRN","43.094","-81.573","ON","-9.7","0",NA,"13.0","0","-29.0","0","102.0","0",NA,"111.6","0",NA,"15.0","22","","",NA,"857.2","0.0","6124123"
"KINCARDINE","44.173","-81.623","ON","-7.8","0",NA,"11.0","0","-22.0","0","197.2","0",NA,"208.8","0",NA,"80.0","27","","",NA,"799.3","0.0","6124127"
"PETROLIA TOWN","42.883","-82.167","ON","-8.2","0","-3.2","12.0","0","-23.0","0","56.4","0","144.0","66.4","0","100.0","24.0","15","","",NA,"811.7","0.0","6126499"
"SARNIA AIRPORT","42.992","-82.305","ON","-8.0","0","-3.3","12.5","0","-24.9","0","77.5","0","250.0","75.4","0","146.0","21.0","20","95.3","0","117.0","807.0","0.0","6127514"
"TARA","44.519","-81.157","ON","-10.6","0","-4.6","8.0","0","-28.5","0","326.0","0","238.0","348.0","0","205.0","130.0","22","","",NA,"887.5","0.0","6128206"
"WROXETER","43.863","-81.152","ON","",,NA,"",,"",,"117.4","0",NA,"129.6","0",NA,"","18","","",NA,"","","6129660"
"THEDFORD","43.176","-81.856","ON","-7.9","0","-3.7","12.0","0","-23.0","0","69.0","0","154.0","76.0","0","103.0","35.0","20","","",NA,"804.1","0.0","612HKLR"
"AMHERSTBURG","42.103","-83.094","ON","-6.9","0","-3.9","12.5","0","-22.0","0","41.0","0","156.0","56.2","0","85.0","12.0","9","","",NA,"771.6","0.0","6130257"
"AYLMER","42.767","-80.983","ON","-8.4","0",NA,"12.5","0","-23.0","0","58.0","0",NA,"74.2","0",NA,"31.0","16","","",NA,"817.7","0.0","6130411"
"BELLE RIVER","42.300","-82.700","ON","-6.9","0",NA,"13.4","0","-19.5","0","",,NA,"",,NA,"","","",,NA,"770.5","0.0","6130681"
"CHATHAM WPCP","42.390","-82.215","ON","-7.3","0","-3.7","13.0","0","-22.5","0","54.0","0","174.0","65.5","0","104.0","16.0","11","","",NA,"783.7","0.0","6131415"
