"Environment and Climate Change Canada"
"Monthly Values for January - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"RED LAKE A","51.067","-93.793","ON","-14.6","0",NA,"5.6","0","-33.1","0","",,NA,"",,NA,"44.0","","",,NA,"1011.5","0.0","6016970"
"SANDY LAKE A","53.064","-93.344","ON","-16.8","0",NA,"-2.0","0","-31.1","0","",,NA,"0.0","0",NA,"","0","",,NA,"1077.9","0.0","6017401"
"BARWICK","48.633","-93.967","ON","-11.7","0","3.6","17.0","0","-33.0","0","16.7","0","57.0","16.7","0","56.0","20.0","5","","",NA,"920.0","0.0","6020559"
"ATIKOKAN (AUT)","48.761","-91.628","ON","-13.2","1",NA,"2.2","1","-32.4","0","",,NA,"21.0","2",NA,"26.0","6","",,NA,"935.1","0.0","6020LPQ"
"FORT FRANCES RCS","48.651","-93.439","ON","-12.8","0",NA,"3.3","0","-33.6","0","",,NA,"14.2","0",NA,"10.0","4","",,NA,"954.6","0.0","6022474"
"MINE CENTRE SOUTHWEST","48.760","-92.623","ON","-12.3","2",NA,"3.0","1","-33.0","1","23.6","1",NA,"23.6","1",NA,"34.0","8","","",NA,"878.3","0.0","6025205"
"DRYDEN REGIONAL","49.828","-92.744","ON","-13.8","1",NA,"0.9","1","-32.3","1","",,NA,"10.0","1",NA,"","3","",,NA,"954.7","0.0","6032125"
"KENORA RCS","49.791","-94.378","ON","-13.4","2",NA,"1.1","2","-31.2","0","",,NA,"33.7","2",NA,"30.0","15","",,NA,"910.2","0.0","6034073"
"KENORA A","49.788","-94.363","ON","-13.8","0",NA,"1.1","0","-30.9","0","23.0","0",NA,"19.8","0",NA,"26.0","5","",,NA,"986.3","0.0","6034076"
"RAWSON LAKE (AUT)","49.664","-93.733","ON","-14.6","7",NA,"0.8","7","-32.6","6","",,NA,"16.4","7",NA,"31.0","4","",,NA,"782.0","0.0","6036907"
"ROYAL ISLAND (AUT)","49.469","-94.763","ON","-14.8","7",NA,"2.4","7","-31.0","6","",,NA,"",,NA,"","","",,NA,"786.0","0.0","6037201"
"SIOUX LOOKOUT A","50.114","-91.908","ON","-14.4","0",NA,"1.0","0","-33.1","0","36.1","0",NA,"26.1","1",NA,"31.0","5","",,NA,"1005.5","0.0","6037776"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-15.6","0",NA,"2.7","0","-37.4","0","",,NA,"23.6","0",NA,"36.0","4","",,NA,"1040.1","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-11.6","0",NA,"3.8","0","-29.4","0","",,NA,"36.6","0",NA,"18.0","8","",,NA,"918.9","0.0","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","-4.1","1",NA,"4.1","1","-14.8","0","",,NA,"",,NA,"","","",,NA,"662.7","0.0","6041222"
"GERALDTON A","49.779","-86.939","ON","-14.5","0",NA,"1.5","0","-36.4","0","45.9","0",NA,"33.4","0",NA,"39.0","11","",,NA,"1008.2","0.0","6042717"
"HAZELWOOD","48.467","-89.267","ON","",,NA,"",,"",,"56.6","3",NA,"56.6","3",NA,"71.0","8","","",NA,"","","6043390"
"PUKASKWA (AUT)","48.608","-86.287","ON","-10.1","0",NA,"2.8","0","-29.8","0","",,NA,"62.2","0",NA,"24.0","11","",,NA,"870.5","0.0","6046768"
"THUNDER BAY","48.372","-89.322","ON","-11.0","2",NA,"2.9","2","-29.0","2","",,NA,"4.9","2",NA,"","1","",,NA,"841.5","0.0","6048260"
"THUNDER BAY BURWOOD","48.414","-89.278","ON","-11.9","11",NA,"1.0","11","-28.0","11","33.3","11",NA,"28.9","11",NA,"","5","","",NA,"597.2","0.0","6048266"
"THUNDER BAY CS","48.369","-89.327","ON","-10.6","0",NA,"4.5","0","-29.4","0","",,NA,"35.2","0",NA,"20.0","7","",,NA,"885.7","0.0","6048268"
"UPSALA (AUT)","49.033","-90.467","ON","-13.8","0",NA,"0.7","0","-33.5","0","",,NA,"21.8","0",NA,"42.0","6","",,NA,"984.9","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","-9.0","1",NA,"4.2","1","-23.3","0","",,NA,"",,NA,"","","",,NA,"809.6","0.0","6049443"
"LITTLE FLATLAND ISLAND (AUT)","49.690","-88.306","ON","-10.8","0",NA,"2.9","0","-25.9","0","",,NA,"28.0","0",NA,"23.0","6","",,NA,"891.6","0.0","6049470"
"THUNDER BAY A FIREHALL","48.367","-89.317","ON","",,NA,"",,"",,"19.6","19",NA,"16.0","19",NA,"20.0","3","","",NA,"","","604S003"
"LAKE SUPERIOR PROVINCIAL PARK","47.723","-84.814","ON","-10.7","0",NA,"1.7","0","-31.0","0","",,NA,"78.1","0",NA,"58.0","17","",,NA,"890.8","0.0","6054425"
"SAULT STE MARIE A","46.485","-84.510","ON","-7.6","0",NA,"3.8","0","-25.1","0","80.6","0",NA,"58.2","0",NA,"18.0","14","",,NA,"794.2","0.0","6057591"
"WAWA A","47.967","-84.786","ON","-10.5","0",NA,"2.3","0","-29.9","0","",,NA,"",,NA,"30.0","","",,NA,"882.3","0.0","6059407"
"KILLARNEY (AUT)","45.967","-81.483","ON","-7.1","2",NA,"4.3","2","-21.1","0","",,NA,"",,NA,"","","",,NA,"727.4","0.0","605DJ25"
"CHAPLEAU A","47.820","-83.347","ON","-12.4","0",NA,"0.9","0","-35.2","0","",,NA,"",,NA,"48.0","","",,NA,"943.9","0.0","6061362"
"MASSEY","46.193","-82.025","ON","-9.0","1","2.1","4.0","1","-33.5","1","53.8","1",NA,"61.4","1",NA,"37.0","14","","",NA,"809.7","0.0","6065006"
"MONETVILLE 2","46.215","-80.303","ON","-10.3","12",NA,"4.0","12","-29.0","12","24.3","12",NA,"40.3","12",NA,"","8","","",NA,"537.6","0.0","6065252"
"SUDBURY CLIMATE","46.632","-80.796","ON","-10.6","0",NA,"2.0","0","-26.7","0","",,NA,"74.2","0",NA,"41.0","15","",,NA,"887.1","0.0","6068145"
"SUDBURY A","46.626","-80.798","ON","-10.5","0",NA,"2.0","0","-26.9","0","91.2","0",NA,"91.5","1",NA,"38.0","13","",,NA,"884.6","0.0","6068153"
"BONNER LAKE","49.383","-82.124","ON","-14.5","2",NA,"0.5","1","-33.0","1","99.1","1",NA,"71.2","1",NA,"","11","","",NA,"942.5","0.0","6070QK6"
"EARLTON A","47.695","-79.849","ON","-12.4","0",NA,"2.0","0","-30.6","0","",,NA,"",,NA,"","","",,NA,"941.5","0.0","6072223"
"EARLTON CLIMATE","47.695","-79.849","ON","-12.7","2",NA,"2.0","2","-31.0","0","",,NA,"48.7","2",NA,"17.0","8","",,NA,"889.7","0.0","6072230"
"KAPUSKASING A","49.412","-82.468","ON","-14.2","0",NA,"1.4","0","-33.6","0","63.1","0",NA,"66.7","0",NA,"48.0","14","",,NA,"997.7","0.0","6073976"
"KAPUSKASING CDA ON","49.406","-82.444","ON","-14.6","1",NA,"1.6","1","-34.7","0","",,NA,"43.1","1",NA,"","12","",,NA,"978.4","0.0","6073980"
"KIRKLAND LAKE CS","48.150","-80.000","ON","-12.8","2",NA,"2.5","2","-31.1","0","",,NA,"123.9","2",NA,"35.0","13","",,NA,"892.7","0.0","6074211"
"MOOSONEE","51.291","-80.608","ON","-12.6","9",NA,"1.4","9","-31.8","8","",,NA,"",,NA,"","","",,NA,"672.5","0.0","6075420"
"MOOSONEE UA","51.267","-80.650","ON","-15.1","2","4.9","1.5","2","-35.5","2","82.7","2",NA,"54.1","2",NA,"33.0","11","","",NA,"959.7","0.0","6075425"
"MOOSONEE RCS","51.292","-80.618","ON","-15.4","0",NA,"1.4","0","-35.0","0","",,NA,"73.7","0",NA,"47.0","22","",,NA,"1036.7","0.0","6075435"
"NAGAGAMI (AUT)","49.747","-84.164","ON","-14.4","0",NA,"1.2","0","-35.9","0","",,NA,"39.4","0",NA,"50.0","11","",,NA,"1004.4","0.0","6075543"
"TIMMINS CLIMATE","48.557","-81.390","ON","-12.8","1",NA,"1.4","1","-31.3","0","",,NA,"55.5","1",NA,"31.0","15","",,NA,"924.1","0.0","6078282"
"TIMMINS A","48.571","-81.377","ON","-13.2","0",NA,"1.5","0","-31.1","0","",,NA,"",,NA,"","","",,NA,"965.9","0.0","6078286"
"ALGONQUIN PARK EAST GATE","45.533","-78.267","ON","-10.3","2",NA,"6.5","2","-31.1","0","",,NA,"59.0","2",NA,"29.0","13","",,NA,"821.5","0.0","6080192"
"NORTH BAY A","46.364","-79.424","ON","-10.5","1",NA,"3.3","1","-27.8","1","",,NA,"54.1","1",NA,"","10","",,NA,"854.9","0.0","6085680"
"GORE BAY CLIMATE","45.883","-82.567","ON","-7.1","0",NA,"3.7","0","-21.0","0","",,NA,"49.0","0",NA,"18.0","11","",,NA,"776.7","0.0","6092920"
"GREAT DUCK ISLAND (AUT)","45.633","-82.950","ON","-4.2","0",NA,"5.0","0","-17.0","0","",,NA,"",,NA,"","","",,NA,"687.1","0.0","6093005"
"SANDFIELD","45.690","-81.982","ON","-6.4","0",NA,"5.0","0","-26.0","0","73.0","0",NA,"93.6","0",NA,"34.0","19","","",NA,"757.9","0.0","6097426"
"APPLETON","45.186","-76.113","ON","-7.5","0",NA,"7.0","0","-27.5","0","20.4","0",NA,"45.8","0",NA,"5.0","10","","",NA,"791.6","0.0","6100285"
"BROCKVILLE CLIMATE","44.635","-75.748","ON","-6.1","1",NA,"8.5","1","-23.6","0","",,NA,"38.9","1",NA,"2.0","8","",,NA,"724.0","0.0","6100970"
"BROCKVILLE PCC","44.600","-75.667","ON","-5.1","0","2.7","10.0","0","-20.3","0","14.3","0","29.0","40.9","0","52.0","0.0","9","","",NA,"716.0","0.0","6100971"
"CHALK RIVER AECL","46.050","-77.367","ON","-9.3","12","2.5","4.5","12","-24.0","12","14.6","12",NA,"15.2","12",NA,"","5","","",NA,"518.1","0.0","6101335"
"CORNWALL","45.016","-74.749","ON","-5.7","0","2.8","12.0","0","-20.0","0","19.0","0","40.0","27.6","0","36.0","3.0","9","","",NA,"735.2","0.0","6101874"
"DRUMMOND CENTRE","45.032","-76.253","ON","-7.3","0","2.5","8.0","0","-25.0","0","24.8","0","57.0","69.0","0","102.0","0.0","7","","",NA,"784.0","0.0","6102J13"
"HARTINGTON IHD","44.428","-76.690","ON","-5.5","0","2.8","8.0","0","-20.0","0","31.0","0","72.0","80.8","0","107.0","9.0","11","","",NA,"729.8","0.0","6103367"
"KEMPTVILLE CS","45.000","-75.633","ON","-7.1","0",NA,"7.8","0","-26.6","0","",,NA,"33.1","0",NA,"7.0","8","",,NA,"776.8","0.0","6104027"
"KINGSTON CLIMATE","44.223","-76.599","ON","-4.7","0",NA,"7.6","0","-19.1","0","",,NA,"52.1","1",NA,"1.0","9","",,NA,"704.0","0.0","6104142"
"LYNDHURST SHAWMERE","44.517","-76.083","ON","-1.5","26","6.9","9.5","26","-14.0","26","2.6","26",NA,"7.0","26",NA,"8.0","3","","",NA,"97.5","0.0","6104725"
"MOOSE CREEK WELLS","45.251","-74.963","ON","-8.7","0",NA,"7.6","0","-29.5","0","",,NA,"",,NA,"7.0","","",,NA,"828.1","0.0","6105397"
"OMPAH-SEITZ","45.054","-76.784","ON","-7.7","0",NA,"6.5","0","-23.0","0","45.5","0",NA,"88.5","0",NA,"26.0","16","","",NA,"795.8","0.0","6105762"
"OTTAWA CDA","45.383","-75.717","ON","-7.5","0","2.7","7.6","0","-22.9","0","30.8","0","70.0","52.2","0","83.0","11.0","13","","",NA,"790.4","0.0","6105976"
"OTTAWA CDA RCS","45.383","-75.717","ON","-7.3","2",NA,"6.1","2","-19.9","1","",,NA,"50.8","2",NA,"21.0","13","",,NA,"732.3","0.0","6105978"
"OTTAWA INTL A","45.317","-75.667","ON","-8.0","0",NA,"6.4","0","-25.2","0","44.7","0",NA,"43.8","0",NA,"12.0","12","",,NA,"804.8","0.0","6106001"
"PEMBROKE CLIMATE","45.860","-77.252","ON","-9.4","1",NA,"5.6","1","-28.4","0","",,NA,"43.0","1",NA,"23.0","11","",,NA,"821.2","0.0","6106367"
"PETAWAWA AWOS 2","45.950","-77.317","ON","-9.1","1",NA,"5.9","0","-28.6","1","",,NA,"50.5","1",NA,"","12","",,NA,"811.7","0.0","6106396"
"ST. ALBERT","45.287","-75.064","ON","-9.3","0","0.9","7.0","0","-30.0","0","40.0","0","78.0","59.8","0","71.0","0.0","16","","",NA,"845.8","0.0","6107276"
"PETAWAWA HOFFMAN","45.883","-77.250","ON","-8.3","0",NA,"5.0","0","-26.5","0","37.2","0",NA,"60.2","0",NA,"27.0","14","","",NA,"815.6","0.0","610FC98"
"BALACLAVA","44.670","-80.777","ON","",,NA,"",,"",,"135.8","0",NA,"163.4","0",NA,"21.0","21","","",NA,"","","6110470"
"BALDWIN","44.267","-79.319","ON","-6.0","4",NA,"9.5","4","-23.0","4","31.7","4",NA,"31.7","4",NA,"4.0","8","","",NA,"649.1","0.0","6110480"
"BARRIE LANDFILL","44.385","-79.736","ON","-6.5","15",NA,"8.0","8","-21.0","9","50.6","8",NA,"64.4","8",NA,"","10","","",NA,"391.2","0.0","6110556"
"BEATRICE CLIMATE","45.140","-79.403","ON","-8.5","2",NA,"6.8","2","-28.6","0","",,NA,"91.7","2",NA,"34.0","14","",,NA,"767.5","0.0","6110607"
"COLDWATER WARMINSTER","44.631","-79.539","ON","-6.2","0",NA,"7.5","0","-22.0","0","70.6","0",NA,"106.0","0",NA,"18.0","18","","",NA,"750.6","0.0","6111769"
"COLLINGWOOD","44.500","-80.217","ON","-3.4","5",NA,"11.0","5","-18.7","4","",,NA,"44.7","5",NA,"","10","",,NA,"556.4","0.0","6111792"
"LAGOON CITY","44.547","-79.217","ON","-5.9","2",NA,"7.5","2","-20.7","0","",,NA,"",,NA,"","","",,NA,"693.1","0.0","6114295"
"MARKDALE","44.269","-80.712","ON","-6.2","6",NA,"8.5","6","-23.5","6","111.3","6",NA,"150.9","6",NA,"18.0","18","","",NA,"605.9","0.0","6114979"
"MIDLAND WATER POLLUTION CONTROL PLANT","44.758","-79.875","ON","-6.6","18","1.9","5.0","18","-20.0","18","27.0","18",NA,"34.3","18",NA,"","8","","",NA,"319.9","0.0","6115127"
"MUSKOKA","44.975","-79.303","ON","-8.1","1",NA,"6.2","1","-28.3","1","",,NA,"62.1","1",NA,"","7","",,NA,"784.2","0.0","6115529"
"NIPISSING","46.100","-79.521","ON","",,NA,"",,"",,"30.0","13",NA,"38.4","10",NA,"","7","","",NA,"","","6115669"
"ORILLIA BRAIN","44.603","-79.439","ON","-6.9","10",NA,"7.0","10","-20.5","10","56.0","10",NA,"89.4","10",NA,"0.0","13","","",NA,"523.6","0.0","6115811"
"PARRY SOUND CCG","45.344","-80.044","ON","-6.2","3",NA,"6.1","3","-22.1","0","",,NA,"89.6","7",NA,"18.0","14","",,NA,"677.5","0.0","6116257"
"RAVENSCLIFFE","45.354","-79.270","ON","-8.7","0",NA,"5.5","0","-27.0","0","99.0","0",NA,"141.4","0",NA,"40.0","17","","",NA,"826.4","0.0","6116901"
"SHANTY BAY","44.399","-79.633","ON","-5.7","0","2.1","7.5","0","-23.5","0","86.5","0","125.0","116.1","0","131.0","22.0","17","","",NA,"733.4","0.0","6117684"
"BARRIE-ORO","44.483","-79.550","ON","-7.1","2",NA,"7.4","2","-25.3","0","",,NA,"70.4","2",NA,"23.0","12","",,NA,"728.1","0.0","6117700"
"SPRUCEDALE","45.425","-79.488","ON","",,NA,"",,"",,"79.1","0",NA,"189.4","0",NA,"43.0","16","","",NA,"","","6117981"
"THORNBURY 3","44.551","-80.468","ON","",,NA,"",,"",,"101.5","0",NA,"134.8","0",NA,"13.0","21","","",NA,"","","6118240"
"UDORA","44.263","-79.161","ON","-5.3","0","1.7","9.0","0","-22.0","0","64.0","0","163.0","91.8","0","141.0","2.0","14","","",NA,"722.3","0.0","6119055"
"WIARTON A","44.744","-81.109","ON","-4.8","0",NA,"6.9","0","-21.9","0","110.3","0",NA,"122.6","0",NA,"20.0","19","",,NA,"708.0","0.0","6119499"
"WESTERN ISLAND (AUT)","45.033","-80.367","ON","-3.5","1",NA,"6.3","1","-16.1","0","",,NA,"",,NA,"","","",,NA,"643.6","0.0","6119M51"
"BORDEN AWOS","44.272","-79.912","ON","-6.0","1",NA,"10.7","1","-26.7","0","",,NA,"28.0","2",NA,"","8","",,NA,"719.9","0.0","611B002"
"EGBERT CS","44.233","-79.783","ON","-5.8","3",NA,"9.1","3","-21.4","0","",,NA,"29.8","3",NA,"5.0","10","",,NA,"666.0","0.0","611E001"
"COVE ISLAND (AUT)","45.333","-81.733","ON","-3.4","0",NA,"6.1","0","-15.4","0","",,NA,"",,NA,"","","",,NA,"663.0","0.0","61219J2"
"GODERICH","43.767","-81.717","ON","-3.2","3",NA,"8.9","3","-17.5","0","",,NA,"43.9","4",NA,"1.0","11","",,NA,"593.9","0.0","6122847"
"KINCARDINE","44.173","-81.623","ON","-4.8","13",NA,"5.0","13","-16.0","13","52.2","13",NA,"65.6","13",NA,"","6","","",NA,"409.9","0.0","6124127"
"SARNIA","42.999","-82.309","ON","-3.0","0",NA,"9.9","0","-15.6","0","",,NA,"35.2","0",NA,"","7","",,NA,"651.0","0.0","6127510"
"SARNIA CLIMATE","43.000","-82.300","ON","-3.0","2",NA,"9.9","2","-16.1","0","",,NA,"34.1","2",NA,"3.0","10","",,NA,"610.0","0.0","6127519"
"TOBERMORY RCS","45.233","-81.633","ON","-4.7","1",NA,"4.7","1","-16.2","0","",,NA,"67.5","1",NA,"9.0","15","",,NA,"681.4","0.0","6128330"
"WROXETER","43.863","-81.152","ON","",,NA,"",,"",,"80.2","0",NA,"120.0","0",NA,"17.0","16","","",NA,"","","6129660"
"AMHERSTBURG","42.103","-83.094","ON","-1.8","24","1.2","11.0","21","-14.0","24","7.0","21",NA,"38.2","21",NA,"","4","","",NA,"138.8","0.0","6130257"
"CHATHAM WPCP","42.390","-82.215","ON","-3.7","21","-0.1","6.5","21","-12.0","21","1.0","21",NA,"1.0","21",NA,"","1","","",NA,"217.0","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-3.8","3",NA,"11.2","3","-18.1","0","",,NA,"44.9","5",NA,"0.0","9","",,NA,"610.8","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-2.9","4","1.3","9.5","4","-15.5","4","28.0","4",NA,"42.2","4",NA,"0.0","13","","",NA,"563.3","0.0","6132470"
"GRIMSBY MOUNTAIN","43.184","-79.558","ON","-2.6","0",NA,"11.9","0","-15.6","0","29.2","0",NA,"43.2","0",NA,"0.0","10","","",NA,"637.6","0.0","6133055"
"HARROW CDA AUTO","42.033","-82.900","ON","-2.6","0",NA,"10.5","0","-13.3","0","",,NA,"39.1","0",NA,"1.0","6","",,NA,"637.1","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","-2.5","2","1.2","10.0","2","-13.0","2","8.0","2",NA,"9.5","2",NA,"0.0","4","","",NA,"594.4","0.0","6134190"
"LONG POINT (AUT)","42.567","-80.050","ON","-1.5","0",NA,"10.9","0","-11.3","0","",,NA,"",,NA,"","","",,NA,"605.5","0.0","6134F10"
"NEW GLASGOW","42.514","-81.636","ON","-2.6","3","1.7","10.0","3","-15.0","3","15.0","3",NA,"49.0","3",NA,"0.0","10","","",NA,"577.0","0.0","6135583"
"PORT COLBORNE","42.883","-79.250","ON","-1.0","9","2.6","11.0","9","-12.0","9","16.8","9",NA,"32.8","9",NA,"0.0","8","","",NA,"419.0","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","-1.5","2",NA,"12.7","2","-11.1","0","",,NA,"23.4","2",NA,"","3","",,NA,"564.1","0.0","6136699"
"RAINHAM CENTURY FARM","42.850","-79.767","ON","-3.0","2",NA,"8.5","2","-15.5","2","5.0","2",NA,"35.4","2",NA,"0.0","6","","",NA,"608.0","0.0","6137135"
"RIDGETOWN RCS","42.450","-81.883","ON","-3.6","3",NA,"11.2","3","-16.4","0","",,NA,"30.4","3",NA,"1.0","6","",,NA,"605.0","0.0","6137154"
"ST CATHARINES BROCK U","43.118","-79.248","ON","",,NA,"",,"",,"21.0","1",NA,"34.7","1",NA,"0.0","11","","",NA,"","","6137290"
"ST THOMAS WPCP","42.768","-81.205","ON","-3.9","6","0.8","10.5","3","-18.5","3","21.0","3",NA,"49.8","3",NA,"0.0","9","","",NA,"547.7","0.0","6137362"
"TILLSONBURG NORTH","42.861","-80.741","ON","-3.4","0",NA,"10.5","0","-17.0","0","34.7","0",NA,"70.6","0",NA,"2.0","12","","",NA,"663.6","0.0","6138269"
"TILLSONBURG WWTP","42.855","-80.722","ON","",,NA,"",,"",,"21.0","1",NA,"55.2","1",NA,"0.0","11","","",NA,"","","6138270"
"VINELAND STATION RCS","43.183","-79.400","ON","-2.3","3",NA,"13.1","3","-13.9","0","",,NA,"25.9","3",NA,"","6","",,NA,"568.9","0.0","6139148"
"WELLAND-PELHAM","42.967","-79.333","ON","-3.2","0",NA,"12.8","0","-16.2","0","",,NA,"41.9","0",NA,"1.0","10","",,NA,"657.2","0.0","6139449"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-2.0","0",NA,"11.5","0","-12.5","0","20.8","0",NA,"50.4","0",NA,"0.0","9","","",NA,"618.5","0.0","6139520"
"WINDSOR A","42.276","-82.955","ON","-2.9","1",NA,"10.4","1","-13.2","0","19.7","1",NA,"47.7","2",NA,"","8","",,NA,"627.9","0.0","6139527"
"PORT COLBORNE (AUT)","42.867","-79.250","ON","-2.1","2",NA,"9.9","2","-11.9","0","",,NA,"",,NA,"","","",,NA,"583.8","0.0","613F606"
"ERIEAU (AUT)","42.250","-81.900","ON","-2.0","2",NA,"6.5","2","-12.1","0","",,NA,"",,NA,"","","",,NA,"579.9","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","-2.3","1",NA,"8.5","1","-14.9","0","",,NA,"",,NA,"","","",,NA,"608.0","0.0","613P001"
"BRANTFORD AIRPORT","43.138","-80.331","ON","-4.3","0",NA,"10.5","0","-16.7","0","",,NA,"32.4","0",NA,"0.0","8","",,NA,"692.6","0.0","6140942"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"45.2","0",NA,"83.1","0",NA,"2.0","16","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","-6.2","3",NA,"7.4","3","-18.9","0","",,NA,"50.6","4",NA,"13.0","14","",,NA,"677.3","0.0","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","-5.8","0","1.6","7.0","0","-19.0","0","60.8","0","152.0","94.8","0","140.0","12.0","17","","",NA,"737.0","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-5.8","2",NA,"7.5","1","-19.5","1","65.2","1",NA,"97.8","1",NA,"15.0","19","","",NA,"691.3","0.0","6142402"
"FOLDENS","43.018","-80.781","ON","-4.4","0","1.4","9.0","0","-17.0","0","23.2","0","78.0","55.7","0","88.0","1.0","12","","",NA,"694.6","0.0","6142420"
"GUELPH TURFGRASS","43.550","-80.217","ON","-5.2","2",NA,"9.0","2","-20.2","0","",,NA,"",,NA,"","","",,NA,"672.7","0.0","6143089"
"KITCHENER/WATERLOO","43.461","-80.379","ON","-5.2","0",NA,"9.1","0","-18.9","0","",,NA,"27.8","0",NA,"","8","",,NA,"717.8","0.0","6144239"
"LONDON A","43.033","-81.151","ON","-4.6","0",NA,"10.4","0","-18.2","0","",,NA,"",,NA,"","","",,NA,"699.5","0.0","6144473"
